epoch,error,weights
69,4,"[0.20000000000000007, -8.460000000000003, -3.140000000000003, 11.89999999999998, 10.280000000000012]"
70,4,"[0.20000000000000007, -8.340000000000003, -3.1600000000000033, 12.359999999999982, 10.460000000000013]"
71,3,"[5.551115123125783e-17, -9.700000000000003, -3.860000000000004, 11.539999999999981, 10.260000000000014]"
72,2,"[5.551115123125783e-17, -9.660000000000002, -3.9200000000000044, 11.65999999999998, 10.340000000000014]"
73,2,"[5.551115123125783e-17, -9.620000000000001, -3.980000000000005, 11.77999999999998, 10.420000000000014]"
74,2,"[5.551115123125783e-17, -9.600000000000001, -4.000000000000004, 11.899999999999979, 10.540000000000015]"
75,2,"[5.551115123125783e-17, -9.320000000000002, -3.960000000000004, 12.179999999999978, 10.700000000000015]"
76,4,"[5.551115123125783e-17, -9.06, -3.6600000000000033, 12.579999999999977, 11.020000000000016]"
77,4,"[5.551115123125783e-17, -9.059999999999999, -3.760000000000003, 12.759999999999977, 11.140000000000017]"
78,4,"[5.551115123125783e-17, -9.179999999999998, -3.8600000000000025, 12.899999999999977, 11.280000000000019]"
79,4,"[5.551115123125783e-17, -9.239999999999997, -4.040000000000003, 13.019999999999978, 11.360000000000019]"
80,4,"[5.551115123125783e-17, -9.299999999999995, -4.220000000000004, 13.13999999999998, 11.440000000000019]"
81,4,"[5.551115123125783e-17, -9.339999999999995, -4.420000000000005, 13.27999999999998, 11.52000000000002]"
82,4,"[5.551115123125783e-17, -9.399999999999993, -4.600000000000007, 13.39999999999998, 11.60000000000002]"
83,4,"[5.551115123125783e-17, -9.399999999999991, -4.700000000000008, 13.57999999999998, 11.72000000000002]"
84,4,"[5.551115123125783e-17, -9.459999999999992, -4.88000000000001, 13.699999999999982, 11.80000000000002]"
85,4,"[5.551115123125783e-17, -9.51999999999999, -5.060000000000011, 13.819999999999983, 11.88000000000002]"
86,4,"[5.551115123125783e-17, -9.57999999999999, -5.240000000000013, 13.939999999999984, 11.96000000000002]"
87,4,"[5.551115123125783e-17, -9.639999999999988, -5.420000000000014, 14.059999999999985, 12.04000000000002]"
88,4,"[5.551115123125783e-17, -9.639999999999986, -5.520000000000016, 14.239999999999984, 12.160000000000021]"
89,4,"[5.551115123125783e-17, -9.499999999999988, -5.660000000000016, 14.559999999999985, 12.200000000000022]"
90,3,"[-0.19999999999999996, -10.919999999999987, -6.400000000000017, 13.679999999999986, 11.940000000000024]"
91,2,"[-0.19999999999999996, -10.939999999999987, -6.500000000000017, 13.739999999999984, 11.960000000000026]"
92,2,"[-0.19999999999999996, -10.959999999999987, -6.6000000000000165, 13.799999999999983, 11.980000000000027]"
93,2,"[-0.19999999999999996, -10.979999999999986, -6.700000000000016, 13.859999999999982, 12.000000000000028]"
94,2,"[-0.19999999999999996, -10.999999999999986, -6.800000000000016, 13.91999999999998, 12.02000000000003]"
95,2,"[-0.19999999999999996, -11.019999999999985, -6.9000000000000155, 13.979999999999979, 12.040000000000031]"
96,3,"[5.551115123125783e-17, -9.459999999999985, -6.240000000000015, 15.319999999999979, 12.460000000000033]"
97,3,"[-0.19999999999999996, -10.559999999999985, -6.880000000000015, 14.659999999999979, 12.300000000000033]"
98,2,"[-0.19999999999999996, -10.359999999999983, -6.700000000000015, 14.879999999999978, 12.440000000000033]"
99,4,"[-0.19999999999999996, -10.199999999999982, -6.520000000000016, 15.099999999999977, 12.640000000000034]"
100,4,"[-0.19999999999999996, -10.219999999999981, -6.520000000000016, 15.219999999999976, 12.800000000000034]"
101,4,"[-0.19999999999999996, -10.219999999999981, -6.620000000000017, 15.399999999999974, 12.920000000000035]"
102,4,"[-0.19999999999999996, -10.079999999999982, -6.7600000000000176, 15.719999999999974, 12.960000000000036]"
103,3,"[-0.39999999999999997, -11.379999999999981, -7.500000000000019, 14.879999999999974, 12.680000000000037]"
104,2,"[-0.39999999999999997, -11.39999999999998, -7.600000000000018, 14.939999999999973, 12.700000000000038]"
105,2,"[-0.39999999999999997, -11.41999999999998, -7.700000000000018, 14.999999999999972, 12.72000000000004]"
106,2,"[-0.39999999999999997, -11.43999999999998, -7.800000000000018, 15.05999999999997, 12.740000000000041]"
107,2,"[-0.39999999999999997, -11.45999999999998, -7.900000000000017, 15.119999999999969, 12.760000000000042]"
108,2,"[-0.39999999999999997, -11.479999999999979, -8.000000000000018, 15.179999999999968, 12.780000000000044]"
109,2,"[-0.39999999999999997, -11.499999999999979, -8.10000000000002, 15.239999999999966, 12.800000000000045]"
110,2,"[-0.39999999999999997, -11.519999999999978, -8.20000000000002, 15.299999999999965, 12.820000000000046]"
111,2,"[-0.39999999999999997, -11.539999999999978, -8.300000000000022, 15.359999999999964, 12.840000000000048]"
112,2,"[-0.39999999999999997, -11.559999999999977, -8.400000000000023, 15.419999999999963, 12.86000000000005]"
113,2,"[-0.39999999999999997, -11.579999999999977, -8.500000000000025, 15.479999999999961, 12.88000000000005]"
114,2,"[-0.39999999999999997, -11.599999999999977, -8.600000000000026, 15.53999999999996, 12.900000000000052]"
115,2,"[-0.39999999999999997, -11.619999999999976, -8.700000000000028, 15.599999999999959, 12.920000000000053]"
116,2,"[-0.39999999999999997, -11.639999999999976, -8.80000000000003, 15.659999999999958, 12.940000000000055]"
117,2,"[-0.39999999999999997, -11.659999999999975, -8.90000000000003, 15.719999999999956, 12.960000000000056]"
118,2,"[-0.39999999999999997, -11.679999999999975, -9.000000000000032, 15.779999999999955, 12.980000000000057]"
119,3,"[-0.19999999999999996, -10.119999999999974, -8.340000000000034, 17.119999999999955, 13.400000000000059]"
120,3,"[-0.39999999999999997, -11.219999999999974, -8.980000000000034, 16.459999999999955, 13.240000000000059]"
121,4,"[-0.4000000000000001, -11.059999999999974, -8.800000000000033, 16.679999999999954, 13.44000000000006]"
122,4,"[-0.4000000000000001, -10.899999999999974, -8.620000000000033, 16.899999999999952, 13.640000000000061]"
123,4,"[-0.4000000000000001, -11.019999999999975, -8.600000000000033, 16.93999999999995, 13.800000000000061]"
124,4,"[-0.4000000000000001, -11.139999999999976, -8.580000000000034, 16.97999999999995, 13.960000000000061]"
125,4,"[-0.4000000000000001, -11.259999999999977, -8.560000000000034, 17.01999999999995, 14.120000000000061]"
126,4,"[-0.4000000000000001, -10.939999999999976, -8.520000000000037, 17.439999999999948, 14.200000000000063]"
127,3,"[-0.6000000000000001, -11.979999999999977, -9.200000000000038, 16.75999999999995, 13.960000000000063]"
128,2,"[-0.6000000000000001, -11.679999999999977, -9.200000000000038, 17.03999999999995, 14.080000000000062]"
129,4,"[-0.6000000000000001, -11.519999999999975, -9.020000000000039, 17.25999999999995, 14.280000000000063]"
130,4,"[-0.6000000000000001, -11.359999999999975, -8.840000000000039, 17.479999999999947, 14.480000000000064]"
131,4,"[-0.6000000000000001, -11.479999999999976, -8.82000000000004, 17.519999999999946, 14.640000000000065]"
132,4,"[-0.6000000000000001, -11.599999999999977, -8.80000000000004, 17.559999999999945, 14.800000000000065]"
133,4,"[-0.6000000000000001, -11.719999999999978, -8.78000000000004, 17.599999999999945, 14.960000000000065]"
134,4,"[-0.6000000000000001, -11.259999999999977, -8.580000000000043, 18.139999999999944, 15.120000000000067]"
135,3,"[-0.8, -12.239999999999977, -9.220000000000043, 17.519999999999946, 14.940000000000065]"
136,4,"[-0.8, -12.079999999999977, -9.040000000000042, 17.739999999999945, 15.140000000000066]"
137,4,"[-0.8, -11.919999999999977, -8.860000000000042, 17.959999999999944, 15.340000000000067]"
138,4,"[-0.8, -12.039999999999978, -8.840000000000042, 17.999999999999943, 15.500000000000068]"
139,4,"[-0.8, -12.159999999999979, -8.820000000000043, 18.039999999999942, 15.660000000000068]"
140,3,"[-1.0, -13.279999999999978, -9.380000000000045, 17.29999999999994, 15.42000000000007]"
141,3,"[-0.8, -11.719999999999978, -8.720000000000047, 18.63999999999994, 15.840000000000071]"
142,3,"[-1.0, -12.819999999999977, -9.320000000000046, 17.859999999999943, 15.64000000000007]"
143,2,"[-1.0, -12.659999999999977, -9.240000000000046, 17.979999999999944, 15.78000000000007]"
144,4,"[-1.0, -12.499999999999975, -9.060000000000045, 18.199999999999942, 15.980000000000071]"
145,4,"[-1.0, -12.339999999999975, -8.880000000000045, 18.41999999999994, 16.18000000000007]"
146,4,"[-1.0, -12.459999999999976, -8.860000000000046, 18.45999999999994, 16.34000000000007]"
147,4,"[-1.0, -12.579999999999977, -8.840000000000046, 18.49999999999994, 16.500000000000068]"
148,4,"[-1.0, -12.699999999999978, -8.820000000000046, 18.53999999999994, 16.660000000000064]"
149,3,"[-1.2, -13.559999999999977, -9.320000000000048, 17.959999999999937, 16.460000000000065]"
150,2,"[-1.2, -13.259999999999977, -9.320000000000048, 18.239999999999938, 16.580000000000066]"
151,4,"[-1.2, -13.139999999999976, -9.240000000000048, 18.35999999999994, 16.78000000000006]"
152,4,"[-1.2, -12.979999999999976, -9.060000000000048, 18.579999999999938, 16.980000000000057]"
153,4,"[-1.2, -12.659999999999975, -9.020000000000051, 18.999999999999936, 17.060000000000056]"
154,3,"[-1.4, -13.699999999999976, -9.700000000000053, 18.319999999999936, 16.820000000000057]"
155,2,"[-1.4, -13.399999999999975, -9.700000000000053, 18.599999999999937, 16.940000000000058]"
156,4,"[-1.4, -13.279999999999976, -9.620000000000054, 18.71999999999994, 17.140000000000054]"
157,4,"[-1.4, -13.119999999999976, -9.440000000000055, 18.939999999999937, 17.34000000000005]"
158,4,"[-1.4, -12.799999999999976, -9.400000000000057, 19.359999999999935, 17.420000000000048]"
159,3,"[-1.5999999999999999, -13.939999999999976, -10.060000000000057, 18.599999999999934, 17.18000000000005]"
160,2,"[-1.5999999999999999, -13.699999999999976, -10.100000000000058, 18.819999999999933, 17.24000000000005]"
161,2,"[-1.5999999999999999, -13.519999999999975, -10.060000000000057, 18.939999999999934, 17.34000000000005]"
162,4,"[-1.5999999999999999, -13.399999999999974, -9.980000000000057, 19.059999999999935, 17.540000000000045]"
163,4,"[-1.5999999999999999, -13.239999999999974, -9.800000000000058, 19.279999999999934, 17.74000000000004]"
164,3,"[-1.7999999999999998, -14.099999999999973, -10.30000000000006, 18.699999999999932, 17.540000000000042]"
165,2,"[-1.7999999999999998, -13.859999999999973, -10.34000000000006, 18.91999999999993, 17.600000000000044]"
166,2,"[-1.7999999999999998, -13.679999999999971, -10.30000000000006, 19.03999999999993, 17.700000000000042]"
167,4,"[-1.7999999999999998, -13.55999999999997, -10.22000000000006, 19.159999999999933, 17.900000000000038]"
168,4,"[-1.7999999999999998, -13.39999999999997, -10.04000000000006, 19.37999999999993, 18.100000000000033]"
169,4,"[-1.7999999999999998, -13.27999999999997, -10.040000000000061, 19.59999999999993, 18.22000000000003]"
170,3,"[-1.9999999999999998, -14.139999999999969, -10.540000000000061, 19.01999999999993, 18.02000000000003]"
171,2,"[-1.9999999999999998, -13.899999999999968, -10.580000000000062, 19.239999999999927, 18.080000000000034]"
172,2,"[-1.9999999999999998, -13.719999999999967, -10.540000000000061, 19.35999999999993, 18.18000000000003]"
173,4,"[-1.9999999999999998, -13.599999999999966, -10.460000000000061, 19.47999999999993, 18.380000000000027]"
174,4,"[-1.9999999999999998, -13.439999999999966, -10.280000000000062, 19.69999999999993, 18.580000000000023]"
175,3,"[-2.1999999999999997, -14.299999999999965, -10.780000000000063, 19.119999999999926, 18.380000000000024]"
176,2,"[-2.1999999999999997, -14.059999999999965, -10.820000000000064, 19.339999999999925, 18.440000000000026]"
177,2,"[-2.1999999999999997, -13.879999999999963, -10.780000000000063, 19.459999999999926, 18.540000000000024]"
178,4,"[-2.1999999999999997, -13.759999999999962, -10.700000000000063, 19.579999999999927, 18.74000000000002]"
179,4,"[-2.1999999999999997, -13.599999999999962, -10.520000000000064, 19.799999999999926, 18.940000000000015]"
180,3,"[-2.4, -14.459999999999962, -11.020000000000065, 19.219999999999924, 18.740000000000016]"
181,2,"[-2.4, -14.219999999999962, -11.060000000000066, 19.439999999999923, 18.80000000000002]"
182,2,"[-2.4, -14.03999999999996, -11.020000000000065, 19.559999999999924, 18.900000000000016]"
183,2,"[-2.4, -13.859999999999959, -10.980000000000064, 19.679999999999925, 19.000000000000014]"
184,4,"[-2.4, -13.73999999999996, -10.900000000000066, 19.799999999999926, 19.20000000000001]"
185,4,"[-2.4, -13.57999999999996, -10.720000000000066, 20.019999999999925, 19.400000000000006]"
186,3,"[-2.6, -14.439999999999959, -11.220000000000068, 19.439999999999923, 19.200000000000006]"
187,2,"[-2.6, -14.199999999999958, -11.260000000000069, 19.659999999999922, 19.26000000000001]"
188,2,"[-2.6, -14.019999999999957, -11.220000000000068, 19.779999999999923, 19.360000000000007]"
189,4,"[-2.6, -13.899999999999956, -11.140000000000068, 19.899999999999924, 19.560000000000002]"
190,4,"[-2.6, -13.739999999999956, -10.960000000000068, 20.119999999999923, 19.759999999999998]"
191,3,"[-2.8000000000000003, -14.599999999999957, -11.46000000000007, 19.53999999999992, 19.56]"
192,2,"[-2.8000000000000003, -14.359999999999957, -11.500000000000071, 19.75999999999992, 19.62]"
193,2,"[-2.8000000000000003, -14.179999999999955, -11.46000000000007, 19.87999999999992, 19.72]"
194,4,"[-2.8000000000000003, -14.039999999999953, -11.42000000000007, 19.999999999999922, 19.879999999999995]"
195,4,"[-2.8000000000000003, -13.919999999999952, -11.340000000000071, 20.119999999999923, 20.07999999999999]"
196,4,"[-2.8000000000000003, -13.759999999999952, -11.160000000000071, 20.33999999999992, 20.279999999999987]"
197,3,"[-3.0000000000000004, -14.619999999999953, -11.660000000000073, 19.75999999999992, 20.079999999999988]"
198,2,"[-3.0000000000000004, -14.339999999999954, -11.720000000000073, 20.05999999999992, 20.079999999999988]"
199,4,"[-3.0000000000000004, -14.199999999999953, -11.680000000000074, 20.17999999999992, 20.239999999999984]"
200,4,"[-3.0000000000000004, -14.079999999999952, -11.600000000000076, 20.299999999999923, 20.43999999999998]"
201,4,"[-3.0000000000000004, -13.919999999999952, -11.420000000000076, 20.51999999999992, 20.639999999999976]"
202,3,"[-3.2000000000000006, -14.779999999999953, -11.920000000000078, 19.93999999999992, 20.439999999999976]"
203,2,"[-3.2000000000000006, -14.539999999999953, -11.960000000000079, 20.15999999999992, 20.49999999999998]"
204,2,"[-3.2000000000000006, -14.359999999999951, -11.920000000000078, 20.27999999999992, 20.599999999999977]"
205,4,"[-3.2000000000000006, -14.21999999999995, -11.880000000000077, 20.39999999999992, 20.759999999999973]"
206,4,"[-3.2000000000000006, -14.099999999999948, -11.800000000000079, 20.51999999999992, 20.95999999999997]"
207,3,"[-3.400000000000001, -14.979999999999949, -12.20000000000008, 19.87999999999992, 20.79999999999997]"
208,2,"[-3.400000000000001, -14.73999999999995, -12.24000000000008, 20.09999999999992, 20.85999999999997]"
209,2,"[-3.400000000000001, -14.67999999999995, -12.040000000000079, 20.21999999999992, 20.95999999999997]"
210,2,"[-3.400000000000001, -14.499999999999948, -12.000000000000078, 20.33999999999992, 21.059999999999967]"
211,4,"[-3.400000000000001, -14.359999999999946, -11.960000000000079, 20.459999999999923, 21.219999999999963]"
212,4,"[-3.400000000000001, -14.239999999999945, -11.88000000000008, 20.579999999999924, 21.41999999999996]"
213,3,"[-3.600000000000001, -15.119999999999946, -12.280000000000081, 19.939999999999923, 21.25999999999996]"
214,2,"[-3.600000000000001, -14.879999999999947, -12.320000000000082, 20.159999999999922, 21.31999999999996]"
215,2,"[-3.600000000000001, -14.759999999999948, -12.320000000000082, 20.21999999999992, 21.35999999999996]"
216,2,"[-3.600000000000001, -14.699999999999948, -12.120000000000081, 20.33999999999992, 21.459999999999958]"
217,2,"[-3.600000000000001, -14.519999999999946, -12.08000000000008, 20.459999999999923, 21.559999999999956]"
218,4,"[-3.6000000000000005, -14.379999999999946, -12.04000000000008, 20.579999999999924, 21.719999999999953]"
219,4,"[-3.6000000000000005, -14.219999999999946, -11.860000000000081, 20.799999999999923, 21.91999999999995]"
220,3,"[-3.8000000000000007, -15.079999999999947, -12.360000000000083, 20.21999999999992, 21.71999999999995]"
221,2,"[-3.8000000000000007, -14.799999999999947, -12.420000000000083, 20.51999999999992, 21.71999999999995]"
222,2,"[-3.8000000000000007, -14.619999999999946, -12.380000000000082, 20.639999999999922, 21.819999999999947]"
223,4,"[-3.8000000000000007, -14.479999999999944, -12.340000000000082, 20.759999999999923, 21.979999999999944]"
224,4,"[-3.8000000000000007, -14.359999999999943, -12.260000000000083, 20.879999999999924, 22.17999999999994]"
225,3,"[-4.000000000000001, -15.239999999999943, -12.660000000000084, 20.239999999999924, 22.01999999999994]"
226,2,"[-4.000000000000001, -14.999999999999945, -12.700000000000085, 20.459999999999923, 22.07999999999994]"
227,2,"[-4.000000000000001, -14.939999999999944, -12.500000000000083, 20.579999999999924, 22.17999999999994]"
228,2,"[-4.000000000000001, -14.759999999999945, -12.460000000000083, 20.699999999999925, 22.279999999999937]"
229,4,"[-4.000000000000001, -14.619999999999944, -12.420000000000083, 20.819999999999926, 22.439999999999934]"
230,4,"[-4.000000000000001, -14.499999999999943, -12.340000000000085, 20.939999999999927, 22.63999999999993]"
231,3,"[-4.200000000000001, -15.379999999999944, -12.740000000000085, 20.299999999999926, 22.47999999999993]"
232,2,"[-4.200000000000001, -15.139999999999946, -12.780000000000086, 20.519999999999925, 22.53999999999993]"
233,2,"[-4.200000000000001, -15.019999999999946, -12.780000000000086, 20.579999999999924, 22.57999999999993]"
234,2,"[-4.200000000000001, -14.959999999999948, -12.580000000000085, 20.699999999999925, 22.67999999999993]"
235,4,"[-4.200000000000001, -14.819999999999947, -12.540000000000084, 20.819999999999926, 22.839999999999925]"
236,4,"[-4.200000000000001, -14.679999999999946, -12.500000000000085, 20.939999999999927, 22.999999999999922]"
237,4,"[-4.200000000000001, -14.559999999999945, -12.420000000000087, 21.059999999999928, 23.199999999999918]"
238,3,"[-4.400000000000001, -15.419999999999947, -12.920000000000089, 20.479999999999926, 22.99999999999992]"
239,2,"[-4.400000000000001, -15.179999999999948, -12.96000000000009, 20.699999999999925, 23.05999999999992]"
240,2,"[-4.400000000000001, -15.119999999999948, -12.760000000000089, 20.819999999999926, 23.15999999999992]"
241,4,"[-4.400000000000001, -14.979999999999947, -12.720000000000088, 20.939999999999927, 23.319999999999915]"
242,4,"[-4.400000000000001, -14.839999999999947, -12.680000000000089, 21.059999999999928, 23.47999999999991]"
243,4,"[-4.400000000000001, -14.719999999999946, -12.60000000000009, 21.17999999999993, 23.679999999999907]"
244,3,"[-4.600000000000001, -15.579999999999947, -13.100000000000092, 20.599999999999927, 23.479999999999908]"
245,2,"[-4.600000000000001, -15.339999999999948, -13.140000000000093, 20.819999999999926, 23.53999999999991]"
246,2,"[-4.600000000000001, -15.279999999999948, -12.940000000000092, 20.939999999999927, 23.639999999999908]"
247,2,"[-4.600000000000001, -15.099999999999948, -12.900000000000091, 21.059999999999928, 23.739999999999906]"
248,4,"[-4.600000000000001, -14.959999999999948, -12.860000000000092, 21.17999999999993, 23.899999999999903]"
249,4,"[-4.600000000000001, -14.839999999999947, -12.780000000000094, 21.29999999999993, 24.0999999999999]"
250,3,"[-4.800000000000002, -15.699999999999948, -13.280000000000095, 20.719999999999928, 23.8999999999999]"
251,2,"[-4.800000000000002, -15.45999999999995, -13.320000000000096, 20.939999999999927, 23.9599999999999]"
252,2,"[-4.800000000000002, -15.399999999999949, -13.120000000000095, 21.059999999999928, 24.0599999999999]"
253,2,"[-4.800000000000002, -15.21999999999995, -13.080000000000094, 21.17999999999993, 24.159999999999897]"
254,4,"[-4.800000000000002, -15.079999999999949, -13.040000000000095, 21.29999999999993, 24.319999999999894]"
255,4,"[-4.800000000000002, -14.959999999999948, -12.960000000000097, 21.41999999999993, 24.51999999999989]"
256,3,"[-5.000000000000002, -15.839999999999948, -13.360000000000097, 20.77999999999993, 24.35999999999989]"
257,2,"[-5.000000000000002, -15.59999999999995, -13.400000000000098, 20.99999999999993, 24.41999999999989]"
258,2,"[-5.000000000000002, -15.47999999999995, -13.400000000000098, 21.059999999999928, 24.45999999999989]"
259,2,"[-5.000000000000002, -15.419999999999948, -13.200000000000097, 21.17999999999993, 24.55999999999989]"
260,4,"[-5.000000000000002, -15.279999999999948, -13.160000000000096, 21.29999999999993, 24.719999999999885]"
261,4,"[-5.000000000000002, -15.139999999999947, -13.120000000000097, 21.41999999999993, 24.87999999999988]"
262,4,"[-5.000000000000002, -14.619999999999946, -13.020000000000099, 21.839999999999932, 25.039999999999882]"
263,3,"[-5.200000000000002, -15.599999999999945, -13.4800000000001, 21.09999999999993, 24.81999999999988]"
264,2,"[-5.200000000000002, -15.539999999999946, -13.280000000000099, 21.21999999999993, 24.919999999999877]"
