epoch,error,weights
21,47,"[6.200000000000003, 0.2599999999999949, -4.4000000000000155, 4.040000000000014, -10.299999999999978]"
22,54,"[6.200000000000003, 0.2599999999999949, -5.260000000000018, 4.780000000000016, -10.379999999999972]"
23,52,"[6.200000000000003, -0.7200000000000049, -5.740000000000019, 3.7200000000000193, -10.999999999999968]"
24,60,"[6.600000000000003, 0.4599999999999955, -5.780000000000018, 5.040000000000021, -10.879999999999962]"
25,51,"[6.800000000000003, 0.5199999999999956, -5.880000000000019, 5.060000000000023, -11.07999999999996]"
26,51,"[7.0000000000000036, 0.5799999999999956, -5.980000000000021, 5.080000000000024, -11.279999999999955]"
27,51,"[7.200000000000004, 0.6399999999999957, -6.080000000000022, 5.100000000000025, -11.47999999999995]"
28,51,"[7.400000000000004, 0.6999999999999957, -6.180000000000024, 5.120000000000027, -11.679999999999946]"
29,53,"[7.600000000000004, 0.5999999999999956, -6.340000000000026, 5.340000000000027, -11.719999999999944]"
30,52,"[8.000000000000004, 0.6999999999999953, -5.700000000000027, 4.82000000000003, -12.119999999999942]"
31,56,"[8.000000000000004, -5.10702591327572e-15, -6.540000000000028, 5.540000000000031, -11.879999999999937]"
32,57,"[8.200000000000003, -0.6000000000000048, -6.960000000000027, 4.600000000000034, -12.659999999999929]"
33,54,"[8.600000000000001, 0.6599999999999957, -6.400000000000028, 5.420000000000038, -12.579999999999924]"
34,52,"[8.600000000000001, -0.5600000000000043, -6.6600000000000295, 4.3800000000000425, -13.13999999999992]"
35,53,"[8.8, -0.10000000000000409, -6.660000000000029, 5.8200000000000465, -12.699999999999916]"
36,57,"[9.0, -0.7000000000000035, -7.080000000000028, 4.88000000000005, -13.479999999999908]"
37,54,"[9.399999999999999, 0.559999999999997, -6.520000000000029, 5.7000000000000535, -13.399999999999903]"
38,52,"[9.399999999999999, -0.660000000000003, -6.7800000000000304, 4.660000000000058, -13.9599999999999]"
39,53,"[9.599999999999998, -0.44000000000000317, -6.800000000000031, 5.300000000000061, -13.819999999999897]"
40,51,"[9.799999999999997, -0.08000000000000362, -7.0200000000000315, 6.340000000000062, -13.619999999999893]"
41,51,"[9.999999999999996, -0.24000000000000332, -6.84000000000003, 6.160000000000064, -13.839999999999888]"
42,48,"[10.399999999999995, -0.020000000000003126, -6.020000000000032, 5.880000000000066, -13.919999999999888]"
43,55,"[10.599999999999994, 0.0599999999999965, -6.080000000000035, 6.140000000000067, -13.979999999999883]"
44,52,"[10.599999999999994, -0.920000000000004, -6.640000000000036, 5.760000000000071, -14.15999999999988]"
45,53,"[10.799999999999994, -0.6200000000000041, -6.580000000000036, 6.520000000000071, -14.019999999999873]"
46,51,"[10.999999999999993, -0.30000000000000426, -6.220000000000035, 6.580000000000074, -14.13999999999987]"
47,56,"[10.999999999999993, -1.5000000000000042, -6.880000000000037, 5.700000000000077, -14.599999999999865]"
48,54,"[11.399999999999991, -0.3200000000000043, -6.240000000000038, 6.420000000000079, -14.53999999999986]"
49,52,"[11.399999999999991, -1.120000000000004, -6.78000000000004, 6.160000000000082, -14.719999999999853]"
50,53,"[11.59999999999999, -0.8200000000000043, -6.72000000000004, 6.920000000000082, -14.579999999999847]"
51,51,"[11.79999999999999, -0.5000000000000049, -6.360000000000039, 6.980000000000083, -14.699999999999843]"
52,52,"[11.79999999999999, -1.4800000000000046, -6.860000000000039, 5.800000000000085, -15.279999999999838]"
53,55,"[11.99999999999999, -1.2000000000000046, -6.920000000000041, 6.320000000000089, -15.219999999999832]"
54,51,"[12.199999999999989, -0.5400000000000049, -6.820000000000042, 7.300000000000087, -14.95999999999983]"
55,57,"[12.399999999999988, -1.4600000000000048, -6.740000000000044, 5.800000000000089, -15.79999999999983]"
56,51,"[12.599999999999987, -0.8600000000000048, -6.740000000000043, 6.88000000000009, -15.459999999999821]"
57,55,"[12.799999999999986, -1.0400000000000045, -6.960000000000044, 7.08000000000009, -15.37999999999982]"
58,51,"[12.999999999999986, -1.5000000000000038, -6.760000000000043, 5.860000000000093, -15.999999999999819]"
59,51,"[13.199999999999985, -0.9400000000000035, -6.820000000000043, 6.920000000000094, -15.65999999999981]"
60,57,"[13.399999999999984, -1.160000000000004, -6.940000000000045, 7.040000000000093, -15.67999999999981]"
61,51,"[13.599999999999984, -1.2800000000000045, -6.8000000000000425, 7.080000000000091, -15.839999999999806]"
62,55,"[13.799999999999983, -1.9000000000000044, -6.8800000000000425, 6.680000000000095, -16.059999999999803]"
63,49,"[13.999999999999982, -1.420000000000004, -6.8400000000000425, 7.680000000000095, -15.719999999999802]"
64,52,"[13.999999999999982, -2.2800000000000047, -6.980000000000042, 6.7200000000000975, -16.1599999999998]"
65,54,"[14.39999999999998, -1.1000000000000045, -6.340000000000043, 7.440000000000103, -16.099999999999795]"
66,50,"[14.39999999999998, -1.5400000000000045, -6.820000000000045, 7.820000000000106, -15.799999999999793]"
67,52,"[14.39999999999998, -2.3000000000000043, -7.020000000000043, 6.760000000000107, -16.31999999999979]"
68,54,"[14.79999999999998, -1.120000000000004, -6.380000000000044, 7.480000000000113, -16.25999999999978]"
69,50,"[14.79999999999998, -1.560000000000004, -6.860000000000046, 7.860000000000116, -15.959999999999779]"
70,52,"[14.79999999999998, -2.320000000000004, -7.060000000000044, 6.800000000000117, -16.479999999999773]"
71,54,"[15.199999999999978, -1.1400000000000037, -6.420000000000045, 7.520000000000121, -16.41999999999977]"
72,51,"[15.399999999999977, -1.0600000000000045, -6.3600000000000465, 7.260000000000125, -16.599999999999763]"
73,48,"[15.399999999999977, -1.5400000000000045, -6.840000000000046, 7.560000000000125, -16.49999999999975]"
74,53,"[15.599999999999977, -1.6200000000000037, -7.220000000000046, 7.760000000000125, -16.399999999999746]"
75,51,"[15.799999999999976, -2.1800000000000033, -6.960000000000046, 6.640000000000128, -16.93999999999974]"
76,51,"[15.999999999999975, -1.5800000000000027, -6.960000000000045, 7.720000000000129, -16.599999999999724]"
77,47,"[16.199999999999974, -1.5200000000000027, -6.600000000000047, 7.700000000000133, -16.579999999999718]"
78,51,"[16.399999999999974, -1.340000000000003, -6.520000000000048, 7.740000000000138, -16.73999999999971]"
79,51,"[16.599999999999973, -1.260000000000003, -6.46000000000005, 7.480000000000143, -16.919999999999703]"
80,52,"[16.599999999999973, -1.4400000000000035, -6.820000000000051, 8.120000000000145, -16.63999999999969]"
81,51,"[16.799999999999972, -1.3600000000000034, -6.760000000000052, 7.860000000000146, -16.819999999999684]"
82,51,"[16.99999999999997, -1.2800000000000034, -6.7000000000000535, 7.60000000000015, -16.999999999999677]"
83,50,"[16.99999999999997, -1.7200000000000033, -7.180000000000055, 7.980000000000152, -16.699999999999665]"
84,49,"[17.19999999999997, -1.4400000000000026, -7.140000000000055, 8.060000000000153, -16.779999999999657]"
85,46,"[17.19999999999997, -2.360000000000003, -7.080000000000056, 6.660000000000154, -17.319999999999645]"
86,51,"[17.39999999999997, -1.7600000000000025, -7.080000000000055, 7.740000000000154, -16.97999999999963]"
87,52,"[17.39999999999997, -2.240000000000003, -7.300000000000057, 6.840000000000155, -17.499999999999616]"
88,51,"[17.59999999999997, -1.820000000000002, -7.1000000000000565, 7.880000000000158, -17.0799999999996]"
89,52,"[17.59999999999997, -2.3000000000000025, -7.300000000000057, 6.920000000000155, -17.599999999999586]"
90,51,"[17.79999999999997, -1.8800000000000017, -7.1000000000000565, 7.960000000000156, -17.17999999999957]"
91,52,"[17.79999999999997, -2.360000000000002, -7.300000000000057, 7.000000000000153, -17.699999999999555]"
92,51,"[17.999999999999968, -1.9400000000000013, -7.1000000000000565, 8.040000000000154, -17.27999999999954]"
93,46,"[17.999999999999968, -2.320000000000001, -7.140000000000057, 7.6200000000001555, -17.43999999999953]"
94,54,"[17.999999999999968, -2.7, -7.5000000000000595, 7.40000000000015, -17.659999999999513]"
95,51,"[18.199999999999967, -2.38, -7.26000000000006, 7.62000000000015, -17.659999999999503]"
96,53,"[18.399999999999967, -1.6799999999999993, -7.120000000000062, 8.500000000000147, -17.39999999999949]"
97,48,"[18.399999999999967, -2.459999999999999, -7.460000000000063, 7.740000000000147, -17.63999999999948]"
98,49,"[18.599999999999966, -1.7399999999999984, -6.920000000000064, 8.060000000000143, -17.499999999999464]"
99,52,"[18.599999999999966, -2.379999999999998, -7.280000000000065, 7.680000000000142, -17.57999999999945]"
100,54,"[18.599999999999966, -2.759999999999997, -7.640000000000067, 7.460000000000141, -17.799999999999436]"
