epoch,error,weights
268,2,"[-5.600000000000002, -14.95999999999992, -13.240000000000084, 21.159999999999908, 24.079999999999917]"
269,4,"[-5.600000000000002, -14.819999999999919, -13.200000000000085, 21.27999999999991, 24.239999999999913]"
270,4,"[-5.600000000000002, -14.699999999999918, -13.120000000000086, 21.39999999999991, 24.43999999999991]"
271,3,"[-5.8000000000000025, -15.579999999999918, -13.520000000000087, 20.75999999999991, 24.27999999999991]"
272,2,"[-5.8000000000000025, -15.33999999999992, -13.560000000000088, 20.979999999999908, 24.33999999999991]"
273,2,"[-5.8000000000000025, -15.27999999999992, -13.360000000000086, 21.09999999999991, 24.43999999999991]"
274,2,"[-5.8000000000000025, -15.09999999999992, -13.320000000000086, 21.21999999999991, 24.539999999999907]"
275,4,"[-5.8000000000000025, -14.95999999999992, -13.280000000000086, 21.33999999999991, 24.699999999999903]"
276,4,"[-5.8000000000000025, -14.819999999999919, -13.240000000000087, 21.459999999999912, 24.8599999999999]"
277,3,"[-6.000000000000003, -15.69999999999992, -13.640000000000088, 20.81999999999991, 24.6999999999999]"
278,2,"[-6.000000000000003, -15.459999999999921, -13.680000000000089, 21.03999999999991, 24.759999999999902]"
279,2,"[-6.000000000000003, -15.339999999999922, -13.680000000000089, 21.09999999999991, 24.7999999999999]"
280,2,"[-6.000000000000003, -15.27999999999992, -13.480000000000087, 21.21999999999991, 24.8999999999999]"
281,4,"[-6.000000000000003, -15.139999999999919, -13.440000000000087, 21.33999999999991, 25.059999999999896]"
282,4,"[-6.000000000000003, -14.999999999999918, -13.400000000000087, 21.459999999999912, 25.219999999999892]"
283,4,"[-6.000000000000003, -14.479999999999919, -13.30000000000009, 21.879999999999914, 25.379999999999892]"
284,3,"[-6.200000000000003, -15.45999999999992, -13.76000000000009, 21.13999999999991, 25.15999999999989]"
285,2,"[-6.200000000000003, -15.399999999999917, -13.56000000000009, 21.259999999999913, 25.259999999999888]"
286,4,"[-6.200000000000003, -15.259999999999916, -13.520000000000088, 21.379999999999914, 25.419999999999884]"
287,4,"[-6.200000000000003, -15.119999999999916, -13.48000000000009, 21.499999999999915, 25.57999999999988]"
288,4,"[-6.200000000000003, -14.579999999999918, -13.42000000000009, 21.919999999999916, 25.699999999999882]"
289,3,"[-6.400000000000003, -15.559999999999917, -13.880000000000091, 21.179999999999914, 25.47999999999988]"
290,2,"[-6.400000000000003, -15.499999999999918, -13.68000000000009, 21.299999999999915, 25.579999999999878]"
291,2,"[-6.400000000000003, -15.439999999999916, -13.48000000000009, 21.419999999999916, 25.679999999999875]"
292,4,"[-6.400000000000003, -15.299999999999915, -13.44000000000009, 21.539999999999917, 25.839999999999872]"
293,4,"[-6.400000000000003, -15.159999999999915, -13.400000000000091, 21.65999999999992, 25.99999999999987]"
294,4,"[-6.400000000000003, -14.639999999999914, -13.300000000000093, 22.07999999999992, 26.15999999999987]"
295,3,"[-6.600000000000003, -15.679999999999911, -13.560000000000093, 21.39999999999992, 25.999999999999865]"
296,2,"[-6.600000000000003, -15.499999999999911, -13.520000000000092, 21.51999999999992, 26.099999999999863]"
297,4,"[-6.600000000000003, -15.35999999999991, -13.480000000000093, 21.639999999999922, 26.25999999999986]"
298,4,"[-6.600000000000003, -14.819999999999913, -13.420000000000094, 22.059999999999924, 26.37999999999986]"
299,3,"[-6.800000000000003, -15.799999999999912, -13.880000000000095, 21.319999999999922, 26.159999999999858]"
300,2,"[-6.800000000000003, -15.679999999999911, -13.880000000000095, 21.37999999999992, 26.199999999999857]"
301,2,"[-6.800000000000003, -15.619999999999909, -13.680000000000094, 21.499999999999922, 26.299999999999855]"
302,4,"[-6.800000000000003, -15.479999999999908, -13.640000000000093, 21.619999999999923, 26.45999999999985]"
303,4,"[-6.800000000000003, -15.339999999999907, -13.600000000000094, 21.739999999999924, 26.61999999999985]"
304,4,"[-6.800000000000003, -14.819999999999906, -13.500000000000096, 22.159999999999926, 26.77999999999985]"
305,3,"[-7.0000000000000036, -15.799999999999905, -13.960000000000097, 21.419999999999924, 26.559999999999846]"
306,2,"[-7.0000000000000036, -15.739999999999906, -13.760000000000096, 21.539999999999925, 26.659999999999844]"
307,4,"[-7.0000000000000036, -15.599999999999905, -13.720000000000095, 21.659999999999926, 26.81999999999984]"
308,4,"[-7.0000000000000036, -15.459999999999905, -13.680000000000096, 21.779999999999927, 26.979999999999837]"
309,4,"[-7.0000000000000036, -14.919999999999908, -13.620000000000097, 22.19999999999993, 27.099999999999838]"
310,3,"[-7.200000000000004, -15.899999999999906, -14.080000000000098, 21.459999999999926, 26.879999999999836]"
311,2,"[-7.200000000000004, -15.839999999999907, -13.880000000000097, 21.579999999999927, 26.979999999999833]"
312,2,"[-7.200000000000004, -15.659999999999908, -13.840000000000096, 21.69999999999993, 27.07999999999983]"
313,4,"[-7.200000000000004, -15.519999999999907, -13.800000000000097, 21.81999999999993, 27.239999999999828]"
314,4,"[-7.200000000000004, -14.97999999999991, -13.740000000000098, 22.23999999999993, 27.35999999999983]"
315,3,"[-7.400000000000004, -15.959999999999908, -14.200000000000099, 21.49999999999993, 27.139999999999826]"
316,2,"[-7.400000000000004, -15.839999999999907, -14.200000000000099, 21.559999999999928, 27.179999999999826]"
317,2,"[-7.400000000000004, -15.779999999999905, -14.000000000000098, 21.67999999999993, 27.279999999999824]"
318,4,"[-7.400000000000004, -15.639999999999905, -13.960000000000097, 21.79999999999993, 27.43999999999982]"
319,4,"[-7.400000000000004, -15.499999999999904, -13.920000000000098, 21.91999999999993, 27.599999999999817]"
320,4,"[-7.400000000000004, -14.959999999999907, -13.860000000000099, 22.339999999999932, 27.719999999999818]"
321,3,"[-7.600000000000004, -15.939999999999905, -14.3200000000001, 21.59999999999993, 27.499999999999815]"
322,2,"[-7.600000000000004, -15.879999999999907, -14.120000000000099, 21.71999999999993, 27.599999999999813]"
323,4,"[-7.600000000000003, -15.739999999999906, -14.080000000000098, 21.839999999999932, 27.75999999999981]"
324,4,"[-7.600000000000003, -15.599999999999905, -14.040000000000099, 21.959999999999933, 27.919999999999806]"
325,4,"[-7.600000000000003, -15.059999999999908, -13.9800000000001, 22.379999999999935, 28.039999999999807]"
326,3,"[-7.800000000000003, -16.039999999999907, -14.4400000000001, 21.639999999999933, 27.819999999999805]"
327,2,"[-7.800000000000003, -15.979999999999908, -14.2400000000001, 21.759999999999934, 27.919999999999803]"
328,2,"[-7.800000000000003, -15.919999999999906, -14.040000000000099, 21.879999999999935, 28.0199999999998]"
329,4,"[-7.800000000000003, -15.779999999999905, -14.0000000000001, 21.999999999999936, 28.179999999999797]"
330,4,"[-7.800000000000003, -15.239999999999908, -13.9400000000001, 22.419999999999938, 28.299999999999798]"
331,3,"[-8.000000000000004, -16.219999999999906, -14.400000000000102, 21.679999999999936, 28.079999999999796]"
332,2,"[-8.000000000000004, -16.099999999999905, -14.400000000000102, 21.739999999999934, 28.119999999999795]"
333,2,"[-8.000000000000004, -16.039999999999903, -14.2000000000001, 21.859999999999935, 28.219999999999793]"
334,4,"[-8.000000000000004, -15.899999999999903, -14.1600000000001, 21.979999999999936, 28.37999999999979]"
335,4,"[-8.000000000000004, -15.759999999999902, -14.1200000000001, 22.099999999999937, 28.539999999999786]"
336,4,"[-8.000000000000004, -15.219999999999905, -14.060000000000102, 22.51999999999994, 28.659999999999787]"
337,3,"[-8.200000000000003, -16.199999999999903, -14.520000000000103, 21.779999999999937, 28.439999999999785]"
338,2,"[-8.200000000000003, -16.139999999999905, -14.320000000000102, 21.899999999999938, 28.539999999999782]"
339,2,"[-8.200000000000003, -16.079999999999902, -14.1200000000001, 22.01999999999994, 28.63999999999978]"
340,4,"[-8.200000000000003, -15.939999999999902, -14.080000000000101, 22.13999999999994, 28.799999999999777]"
341,4,"[-8.200000000000003, -15.399999999999904, -14.020000000000103, 22.559999999999942, 28.919999999999778]"
342,3,"[-8.400000000000002, -16.379999999999903, -14.480000000000103, 21.81999999999994, 28.699999999999775]"
343,2,"[-8.400000000000002, -16.259999999999902, -14.480000000000103, 21.87999999999994, 28.739999999999775]"
344,2,"[-8.400000000000002, -16.1999999999999, -14.280000000000102, 21.99999999999994, 28.839999999999772]"
345,4,"[-8.400000000000002, -16.0599999999999, -14.240000000000101, 22.11999999999994, 28.99999999999977]"
346,4,"[-8.400000000000002, -15.719999999999901, -14.220000000000102, 22.339999999999943, 29.15999999999977]"
347,4,"[-8.400000000000002, -15.199999999999902, -14.120000000000104, 22.759999999999945, 29.31999999999977]"
348,3,"[-8.600000000000001, -16.2399999999999, -14.380000000000104, 22.079999999999945, 29.159999999999766]"
349,4,"[-8.600000000000001, -16.0999999999999, -14.340000000000103, 22.199999999999946, 29.319999999999762]"
350,4,"[-8.600000000000001, -15.7599999999999, -14.320000000000103, 22.41999999999995, 29.479999999999762]"
351,4,"[-8.600000000000001, -15.2399999999999, -14.220000000000105, 22.83999999999995, 29.639999999999763]"
352,3,"[-8.8, -16.279999999999898, -14.480000000000105, 22.15999999999995, 29.47999999999976]"
353,4,"[-8.8, -16.139999999999898, -14.440000000000104, 22.27999999999995, 29.639999999999755]"
354,4,"[-8.8, -15.7999999999999, -14.420000000000105, 22.499999999999954, 29.799999999999756]"
355,4,"[-8.8, -15.2799999999999, -14.320000000000107, 22.919999999999956, 29.959999999999756]"
356,3,"[-9.0, -16.319999999999897, -14.580000000000107, 22.239999999999956, 29.799999999999752]"
357,4,"[-9.0, -16.179999999999897, -14.540000000000106, 22.359999999999957, 29.95999999999975]"
358,4,"[-9.0, -15.6399999999999, -14.480000000000107, 22.77999999999996, 30.07999999999975]"
359,3,"[-9.2, -16.619999999999898, -14.940000000000108, 22.039999999999957, 29.859999999999747]"
360,2,"[-9.2, -16.499999999999897, -14.940000000000108, 22.099999999999955, 29.899999999999746]"
361,2,"[-9.2, -16.379999999999896, -14.940000000000108, 22.159999999999954, 29.939999999999745]"
362,2,"[-9.2, -16.319999999999897, -14.740000000000107, 22.279999999999955, 30.039999999999743]"
363,4,"[-9.2, -16.179999999999897, -14.700000000000106, 22.399999999999956, 30.19999999999974]"
364,4,"[-9.2, -15.839999999999899, -14.680000000000106, 22.61999999999996, 30.35999999999974]"
365,4,"[-9.2, -15.299999999999896, -14.680000000000108, 23.09999999999996, 30.47999999999974]"
366,3,"[-9.399999999999999, -16.339999999999893, -14.940000000000106, 22.41999999999996, 30.319999999999737]"
367,4,"[-9.399999999999999, -16.199999999999893, -14.900000000000105, 22.53999999999996, 30.479999999999734]"
368,4,"[-9.399999999999999, -15.659999999999895, -14.840000000000106, 22.95999999999996, 30.599999999999735]"
369,3,"[-9.599999999999998, -16.639999999999894, -15.300000000000107, 22.21999999999996, 30.379999999999733]"
370,2,"[-9.599999999999998, -16.519999999999893, -15.300000000000107, 22.27999999999996, 30.41999999999973]"
371,2,"[-9.599999999999998, -16.45999999999989, -15.100000000000106, 22.39999999999996, 30.51999999999973]"
372,4,"[-9.599999999999998, -16.439999999999888, -14.900000000000105, 22.51999999999996, 30.679999999999726]"
373,4,"[-9.599999999999998, -16.099999999999888, -14.880000000000106, 22.739999999999963, 30.839999999999726]"
374,4,"[-9.599999999999998, -15.559999999999887, -14.820000000000107, 23.159999999999965, 30.959999999999727]"
375,3,"[-9.799999999999997, -16.539999999999885, -15.280000000000108, 22.419999999999963, 30.739999999999725]"
376,2,"[-9.799999999999997, -16.479999999999887, -15.080000000000107, 22.539999999999964, 30.839999999999723]"
377,4,"[-9.799999999999997, -16.339999999999886, -15.040000000000106, 22.659999999999965, 30.99999999999972]"
378,4,"[-9.799999999999997, -15.799999999999889, -14.980000000000107, 23.079999999999966, 31.11999999999972]"
379,3,"[-9.999999999999996, -16.779999999999887, -15.440000000000108, 22.339999999999964, 30.899999999999718]"
380,2,"[-9.999999999999996, -16.659999999999886, -15.440000000000108, 22.399999999999963, 30.939999999999717]"
381,2,"[-9.999999999999996, -16.539999999999885, -15.440000000000108, 22.45999999999996, 30.979999999999716]"
382,2,"[-9.999999999999996, -16.479999999999887, -15.240000000000107, 22.579999999999963, 31.079999999999714]"
383,4,"[-9.999999999999996, -16.339999999999886, -15.200000000000106, 22.699999999999964, 31.23999999999971]"
384,4,"[-9.999999999999996, -15.799999999999889, -15.140000000000107, 23.119999999999965, 31.35999999999971]"
385,3,"[-10.199999999999996, -16.779999999999887, -15.600000000000108, 22.379999999999963, 31.13999999999971]"
386,2,"[-10.199999999999996, -16.659999999999886, -15.600000000000108, 22.439999999999962, 31.17999999999971]"
387,2,"[-10.199999999999996, -16.539999999999885, -15.600000000000108, 22.49999999999996, 31.219999999999708]"
388,2,"[-10.199999999999996, -16.479999999999887, -15.400000000000109, 22.619999999999962, 31.319999999999705]"
389,4,"[-10.199999999999996, -16.339999999999886, -15.36000000000011, 22.739999999999963, 31.479999999999702]"
390,4,"[-10.199999999999996, -15.799999999999889, -15.30000000000011, 23.159999999999965, 31.599999999999703]"
391,3,"[-10.399999999999995, -16.779999999999887, -15.760000000000112, 22.419999999999963, 31.3799999999997]"
392,2,"[-10.399999999999995, -16.659999999999886, -15.760000000000112, 22.47999999999996, 31.4199999999997]"
393,2,"[-10.399999999999995, -16.539999999999885, -15.760000000000112, 22.53999999999996, 31.4599999999997]"
394,2,"[-10.399999999999995, -16.479999999999887, -15.560000000000112, 22.65999999999996, 31.559999999999697]"
395,4,"[-10.399999999999995, -16.459999999999884, -15.360000000000113, 22.779999999999962, 31.719999999999693]"
396,4,"[-10.399999999999995, -16.119999999999884, -15.340000000000114, 22.999999999999964, 31.879999999999693]"
397,4,"[-10.399999999999995, -15.579999999999883, -15.280000000000115, 23.419999999999966, 31.999999999999694]"
398,3,"[-10.599999999999994, -16.61999999999988, -15.540000000000116, 22.739999999999966, 31.83999999999969]"
399,4,"[-10.599999999999994, -16.599999999999877, -15.340000000000117, 22.859999999999967, 31.999999999999687]"
400,4,"[-10.599999999999994, -16.259999999999877, -15.320000000000118, 23.07999999999997, 32.15999999999969]"
401,4,"[-10.599999999999994, -15.719999999999876, -15.260000000000119, 23.49999999999997, 32.27999999999969]"
402,3,"[-10.799999999999994, -16.759999999999874, -15.52000000000012, 22.819999999999972, 32.11999999999969]"
403,4,"[-10.799999999999994, -16.73999999999987, -15.320000000000121, 22.939999999999973, 32.27999999999969]"
404,4,"[-10.799999999999994, -16.39999999999987, -15.300000000000122, 23.159999999999975, 32.439999999999685]"
405,4,"[-10.799999999999994, -15.85999999999987, -15.240000000000123, 23.579999999999977, 32.55999999999969]"
406,3,"[-10.999999999999993, -16.899999999999867, -15.500000000000124, 22.899999999999977, 32.39999999999969]"
407,4,"[-10.999999999999993, -16.879999999999864, -15.300000000000125, 23.01999999999998, 32.5599999999997]"
408,4,"[-10.999999999999993, -16.539999999999864, -15.280000000000125, 23.23999999999998, 32.7199999999997]"
409,4,"[-10.999999999999993, -15.999999999999863, -15.220000000000127, 23.659999999999982, 32.839999999999705]"
410,3,"[-11.199999999999992, -17.03999999999986, -15.480000000000128, 22.979999999999983, 32.67999999999971]"
411,4,"[-11.199999999999992, -17.019999999999857, -15.280000000000129, 23.099999999999984, 32.83999999999971]"
412,4,"[-11.199999999999992, -16.679999999999858, -15.26000000000013, 23.319999999999986, 32.999999999999716]"
413,4,"[-11.199999999999992, -16.139999999999855, -15.20000000000013, 23.739999999999988, 33.11999999999972]"
414,3,"[-11.399999999999991, -17.119999999999855, -15.660000000000132, 22.999999999999986, 32.89999999999972]"
415,2,"[-11.399999999999991, -17.059999999999857, -15.460000000000132, 23.119999999999987, 32.99999999999972]"
416,4,"[-11.399999999999991, -16.719999999999857, -15.440000000000131, 23.33999999999999, 33.15999999999973]"
417,4,"[-11.399999999999991, -16.179999999999854, -15.38000000000013, 23.75999999999999, 33.27999999999973]"
418,3,"[-11.59999999999999, -17.159999999999854, -15.840000000000131, 23.01999999999999, 33.05999999999973]"
419,2,"[-11.59999999999999, -17.099999999999856, -15.640000000000132, 23.13999999999999, 33.159999999999734]"
420,4,"[-11.59999999999999, -17.079999999999853, -15.440000000000133, 23.25999999999999, 33.31999999999974]"
421,4,"[-11.59999999999999, -16.739999999999853, -15.420000000000133, 23.479999999999993, 33.47999999999974]"
422,4,"[-11.59999999999999, -16.19999999999985, -15.360000000000134, 23.899999999999995, 33.599999999999746]"
423,3,"[-11.79999999999999, -17.23999999999985, -15.620000000000136, 23.219999999999995, 33.43999999999975]"
424,4,"[-11.79999999999999, -17.219999999999846, -15.420000000000137, 23.339999999999996, 33.59999999999975]"
425,4,"[-11.79999999999999, -16.879999999999846, -15.400000000000137, 23.56, 33.759999999999756]"
426,4,"[-11.79999999999999, -16.339999999999844, -15.340000000000138, 23.98, 33.87999999999976]"
427,3,"[-11.99999999999999, -17.319999999999844, -15.80000000000014, 23.24, 33.65999999999976]"
428,2,"[-11.99999999999999, -17.259999999999845, -15.60000000000014, 23.36, 33.75999999999976]"
429,4,"[-11.99999999999999, -16.919999999999845, -15.580000000000139, 23.580000000000002, 33.91999999999977]"
430,4,"[-11.99999999999999, -16.379999999999843, -15.520000000000136, 24.000000000000004, 34.03999999999977]"
431,3,"[-12.199999999999989, -17.359999999999843, -15.980000000000135, 23.26, 33.81999999999977]"
432,2,"[-12.199999999999989, -17.299999999999844, -15.780000000000136, 23.380000000000003, 33.919999999999774]"
433,4,"[-12.199999999999989, -17.019999999999843, -15.520000000000135, 23.660000000000004, 34.11999999999978]"
434,4,"[-12.199999999999989, -16.479999999999844, -15.460000000000134, 24.080000000000005, 34.23999999999978]"
435,3,"[-12.399999999999988, -17.459999999999845, -15.920000000000133, 23.340000000000003, 34.01999999999978]"
436,2,"[-12.399999999999988, -17.399999999999846, -15.720000000000134, 23.460000000000004, 34.119999999999784]"
437,4,"[-12.399999999999988, -17.119999999999845, -15.460000000000132, 23.740000000000006, 34.31999999999979]"
438,4,"[-12.399999999999988, -16.579999999999846, -15.400000000000132, 24.160000000000007, 34.43999999999979]"
439,3,"[-12.599999999999987, -17.559999999999846, -15.86000000000013, 23.420000000000005, 34.21999999999979]"
440,2,"[-12.599999999999987, -17.499999999999847, -15.660000000000132, 23.540000000000006, 34.319999999999794]"
441,4,"[-12.599999999999987, -17.279999999999845, -15.48000000000013, 23.76000000000001, 34.4799999999998]"
442,4,"[-12.599999999999987, -16.739999999999842, -15.420000000000128, 24.18000000000001, 34.5999999999998]"
443,3,"[-12.799999999999986, -17.719999999999843, -15.880000000000127, 23.44000000000001, 34.379999999999804]"
444,2,"[-12.799999999999986, -17.59999999999984, -15.880000000000127, 23.500000000000007, 34.4199999999998]"
445,2,"[-12.799999999999986, -17.53999999999984, -15.680000000000128, 23.620000000000008, 34.519999999999804]"
446,4,"[-12.799999999999986, -17.19999999999984, -15.660000000000126, 23.84000000000001, 34.67999999999981]"
447,4,"[-12.799999999999986, -16.659999999999837, -15.600000000000124, 24.260000000000012, 34.79999999999981]"
448,3,"[-12.999999999999986, -17.639999999999837, -16.060000000000123, 23.52000000000001, 34.579999999999814]"
449,2,"[-12.999999999999986, -17.57999999999984, -15.860000000000124, 23.64000000000001, 34.679999999999815]"
450,4,"[-12.999999999999986, -17.299999999999837, -15.600000000000122, 23.920000000000012, 34.87999999999982]"
451,4,"[-12.999999999999986, -16.759999999999838, -15.540000000000122, 24.340000000000014, 34.99999999999982]"
452,3,"[-13.199999999999985, -17.73999999999984, -16.00000000000012, 23.600000000000012, 34.77999999999982]"
453,2,"[-13.199999999999985, -17.619999999999838, -16.00000000000012, 23.66000000000001, 34.81999999999982]"
454,4,"[-13.199999999999985, -17.339999999999836, -15.74000000000012, 23.940000000000012, 35.019999999999825]"
455,4,"[-13.199999999999985, -16.799999999999837, -15.680000000000119, 24.360000000000014, 35.13999999999983]"
456,3,"[-13.399999999999984, -17.779999999999838, -16.140000000000118, 23.62000000000001, 34.91999999999983]"
457,2,"[-13.399999999999984, -17.659999999999837, -16.140000000000118, 23.68000000000001, 34.95999999999983]"
458,2,"[-13.399999999999984, -17.599999999999834, -15.940000000000119, 23.80000000000001, 35.05999999999983]"
459,4,"[-13.399999999999984, -17.379999999999832, -15.760000000000117, 24.020000000000014, 35.219999999999835]"
460,4,"[-13.399999999999984, -16.83999999999983, -15.700000000000115, 24.440000000000015, 35.33999999999984]"
461,3,"[-13.599999999999984, -17.81999999999983, -16.160000000000114, 23.700000000000014, 35.11999999999984]"
462,2,"[-13.599999999999984, -17.69999999999983, -16.160000000000114, 23.760000000000012, 35.15999999999984]"
463,4,"[-13.599999999999984, -17.679999999999826, -15.960000000000115, 23.880000000000013, 35.319999999999844]"
464,4,"[-13.599999999999984, -17.459999999999823, -15.780000000000113, 24.100000000000016, 35.47999999999985]"
465,4,"[-13.599999999999984, -16.91999999999982, -15.72000000000011, 24.520000000000017, 35.59999999999985]"
466,3,"[-13.799999999999983, -17.89999999999982, -16.18000000000011, 23.780000000000015, 35.37999999999985]"
467,2,"[-13.799999999999983, -17.77999999999982, -16.18000000000011, 23.840000000000014, 35.41999999999985]"
468,4,"[-13.799999999999983, -17.49999999999982, -15.920000000000108, 24.120000000000015, 35.619999999999855]"
469,4,"[-13.799999999999983, -16.95999999999982, -15.860000000000108, 24.540000000000017, 35.73999999999986]"
470,3,"[-13.999999999999982, -17.93999999999982, -16.320000000000107, 23.800000000000015, 35.51999999999986]"
471,2,"[-13.999999999999982, -17.81999999999982, -16.320000000000107, 23.860000000000014, 35.55999999999986]"
472,2,"[-13.999999999999982, -17.759999999999817, -16.120000000000108, 23.980000000000015, 35.65999999999986]"
473,4,"[-13.999999999999982, -17.539999999999814, -15.940000000000106, 24.200000000000017, 35.819999999999865]"
474,4,"[-13.999999999999982, -16.99999999999981, -15.880000000000104, 24.62000000000002, 35.93999999999987]"
475,3,"[-14.199999999999982, -17.979999999999812, -16.340000000000103, 23.880000000000017, 35.71999999999987]"
476,2,"[-14.199999999999982, -17.85999999999981, -16.340000000000103, 23.940000000000015, 35.75999999999987]"
477,2,"[-14.199999999999982, -17.79999999999981, -16.140000000000104, 24.060000000000016, 35.85999999999987]"
478,4,"[-14.199999999999982, -17.579999999999806, -15.960000000000102, 24.28000000000002, 36.019999999999875]"
479,4,"[-14.199999999999982, -17.039999999999804, -15.9000000000001, 24.70000000000002, 36.13999999999988]"
480,3,"[-14.39999999999998, -18.019999999999804, -16.3600000000001, 23.96000000000002, 35.91999999999988]"
481,2,"[-14.39999999999998, -17.899999999999803, -16.3600000000001, 24.020000000000017, 35.95999999999988]"
482,4,"[-14.39999999999998, -17.619999999999802, -16.100000000000097, 24.30000000000002, 36.15999999999988]"
483,4,"[-14.39999999999998, -17.079999999999803, -16.040000000000095, 24.72000000000002, 36.27999999999989]"
484,3,"[-14.59999999999998, -18.059999999999803, -16.500000000000096, 23.980000000000018, 36.05999999999989]"
485,2,"[-14.59999999999998, -17.939999999999802, -16.500000000000096, 24.040000000000017, 36.09999999999989]"
486,2,"[-14.59999999999998, -17.8799999999998, -16.300000000000097, 24.160000000000018, 36.19999999999989]"
487,4,"[-14.59999999999998, -17.659999999999798, -16.120000000000097, 24.38000000000002, 36.35999999999989]"
488,4,"[-14.59999999999998, -17.119999999999795, -16.060000000000095, 24.800000000000022, 36.4799999999999]"
489,3,"[-14.79999999999998, -18.099999999999795, -16.520000000000095, 24.06000000000002, 36.2599999999999]"
490,2,"[-14.79999999999998, -17.979999999999794, -16.520000000000095, 24.12000000000002, 36.2999999999999]"
491,2,"[-14.79999999999998, -17.919999999999792, -16.320000000000096, 24.24000000000002, 36.3999999999999]"
492,4,"[-14.79999999999998, -17.69999999999979, -16.140000000000096, 24.460000000000022, 36.5599999999999]"
493,4,"[-14.79999999999998, -17.159999999999787, -16.080000000000094, 24.880000000000024, 36.67999999999991]"
494,3,"[-14.999999999999979, -18.139999999999787, -16.540000000000095, 24.140000000000022, 36.45999999999991]"
495,2,"[-14.999999999999979, -18.019999999999786, -16.540000000000095, 24.20000000000002, 36.49999999999991]"
496,4,"[-14.999999999999979, -17.739999999999785, -16.280000000000094, 24.48000000000002, 36.69999999999991]"
497,4,"[-14.999999999999979, -17.199999999999786, -16.22000000000009, 24.900000000000023, 36.819999999999915]"
498,3,"[-15.199999999999978, -18.179999999999787, -16.680000000000092, 24.16000000000002, 36.599999999999916]"
499,2,"[-15.199999999999978, -18.059999999999786, -16.680000000000092, 24.22000000000002, 36.639999999999915]"
500,2,"[-15.199999999999978, -17.999999999999783, -16.480000000000093, 24.34000000000002, 36.73999999999992]"
501,4,"[-15.199999999999978, -17.77999999999978, -16.300000000000093, 24.560000000000024, 36.89999999999992]"
502,4,"[-15.199999999999978, -17.239999999999778, -16.24000000000009, 24.980000000000025, 37.019999999999925]"
503,3,"[-15.399999999999977, -18.21999999999978, -16.70000000000009, 24.240000000000023, 36.799999999999926]"
504,2,"[-15.399999999999977, -18.099999999999778, -16.70000000000009, 24.300000000000022, 36.839999999999925]"
505,2,"[-15.399999999999977, -18.039999999999775, -16.500000000000092, 24.420000000000023, 36.93999999999993]"
506,4,"[-15.399999999999977, -17.819999999999773, -16.320000000000093, 24.640000000000025, 37.09999999999993]"
507,4,"[-15.399999999999977, -17.27999999999977, -16.26000000000009, 25.060000000000027, 37.219999999999935]"
508,3,"[-15.599999999999977, -18.25999999999977, -16.72000000000009, 24.320000000000025, 36.999999999999936]"
509,2,"[-15.599999999999977, -18.13999999999977, -16.72000000000009, 24.380000000000024, 37.039999999999935]"
510,4,"[-15.599999999999977, -17.85999999999977, -16.46000000000009, 24.660000000000025, 37.23999999999994]"
511,4,"[-15.599999999999977, -17.31999999999977, -16.400000000000087, 25.080000000000027, 37.35999999999994]"
512,3,"[-15.799999999999976, -18.29999999999977, -16.86000000000009, 24.340000000000025, 37.139999999999944]"
513,2,"[-15.799999999999976, -18.17999999999977, -16.86000000000009, 24.400000000000023, 37.17999999999994]"
514,2,"[-15.799999999999976, -18.059999999999768, -16.86000000000009, 24.460000000000022, 37.21999999999994]"
515,4,"[-15.799999999999976, -17.77999999999977, -16.600000000000087, 24.740000000000023, 37.419999999999945]"
516,4,"[-15.799999999999976, -17.23999999999977, -16.540000000000084, 25.160000000000025, 37.53999999999995]"
517,3,"[-15.999999999999975, -18.21999999999977, -17.000000000000085, 24.420000000000023, 37.31999999999995]"
518,2,"[-15.999999999999975, -18.09999999999977, -17.000000000000085, 24.48000000000002, 37.35999999999995]"
519,4,"[-15.999999999999975, -17.81999999999977, -16.740000000000084, 24.760000000000023, 37.55999999999995]"
520,4,"[-15.999999999999975, -17.27999999999977, -16.68000000000008, 25.180000000000025, 37.67999999999996]"
521,3,"[-16.199999999999974, -18.25999999999977, -17.140000000000082, 24.440000000000023, 37.45999999999996]"
522,2,"[-16.199999999999974, -18.13999999999977, -17.140000000000082, 24.50000000000002, 37.49999999999996]"
523,2,"[-16.199999999999974, -18.079999999999767, -16.940000000000083, 24.620000000000022, 37.59999999999996]"
524,4,"[-16.199999999999974, -17.859999999999765, -16.760000000000083, 24.840000000000025, 37.75999999999996]"
525,4,"[-16.199999999999974, -17.319999999999762, -16.70000000000008, 25.260000000000026, 37.87999999999997]"
526,3,"[-16.399999999999974, -18.299999999999763, -17.160000000000082, 24.520000000000024, 37.65999999999997]"
527,2,"[-16.399999999999974, -18.17999999999976, -17.160000000000082, 24.580000000000023, 37.69999999999997]"
528,2,"[-16.399999999999974, -18.11999999999976, -16.960000000000083, 24.700000000000024, 37.79999999999997]"
529,4,"[-16.399999999999974, -17.899999999999757, -16.780000000000083, 24.920000000000027, 37.95999999999997]"
530,4,"[-16.399999999999974, -17.359999999999754, -16.72000000000008, 25.34000000000003, 38.07999999999998]"
531,3,"[-16.599999999999973, -18.339999999999755, -17.18000000000008, 24.600000000000026, 37.85999999999998]"
532,2,"[-16.599999999999973, -18.219999999999754, -17.18000000000008, 24.660000000000025, 37.89999999999998]"
