epoch,error,weights
265,6,"[-6.800000000000003, 11.480000000000027, -13.219999999999652, -3.1000000000000414, -15.57999999999995]"
266,6,"[-6.800000000000003, 11.680000000000028, -13.15999999999965, -2.9600000000000417, -15.59999999999995]"
267,7,"[-7.0000000000000036, 11.160000000000029, -13.419999999999648, -2.920000000000042, -15.59999999999995]"
268,6,"[-7.0000000000000036, 11.220000000000027, -13.459999999999647, -2.9600000000000426, -15.69999999999995]"
269,6,"[-7.0000000000000036, 11.280000000000026, -13.499999999999647, -3.0000000000000426, -15.79999999999995]"
270,6,"[-7.0000000000000036, 11.440000000000024, -13.419999999999645, -2.860000000000043, -15.77999999999995]"
271,6,"[-7.0000000000000036, 11.580000000000025, -13.399999999999643, -2.7800000000000433, -15.859999999999948]"
272,6,"[-7.0000000000000036, 11.780000000000026, -13.339999999999641, -2.6400000000000436, -15.879999999999947]"
273,7,"[-7.200000000000004, 11.260000000000026, -13.599999999999637, -2.6000000000000436, -15.879999999999947]"
274,6,"[-7.200000000000004, 11.320000000000025, -13.639999999999636, -2.640000000000044, -15.979999999999947]"
275,6,"[-7.200000000000004, 11.380000000000024, -13.679999999999636, -2.680000000000044, -16.07999999999995]"
276,6,"[-7.200000000000004, 11.440000000000023, -13.719999999999635, -2.720000000000044, -16.17999999999995]"
277,6,"[-7.200000000000004, 11.500000000000021, -13.759999999999634, -2.760000000000044, -16.27999999999995]"
278,6,"[-7.200000000000004, 11.56000000000002, -13.799999999999633, -2.8000000000000442, -16.37999999999995]"
279,6,"[-7.200000000000004, 11.620000000000019, -13.839999999999632, -2.8400000000000443, -16.479999999999947]"
280,6,"[-7.200000000000004, 11.780000000000017, -13.75999999999963, -2.7000000000000446, -16.459999999999948]"
281,6,"[-7.200000000000004, 11.980000000000018, -13.699999999999628, -2.560000000000045, -16.479999999999947]"
282,7,"[-7.400000000000004, 11.460000000000019, -13.959999999999626, -2.5200000000000453, -16.479999999999944]"
283,6,"[-7.400000000000004, 11.520000000000017, -13.999999999999625, -2.5600000000000454, -16.57999999999994]"
284,6,"[-7.400000000000004, 11.680000000000016, -13.919999999999623, -2.4200000000000452, -16.559999999999942]"
285,6,"[-7.400000000000004, 11.880000000000017, -13.859999999999621, -2.2800000000000455, -16.57999999999994]"
286,6,"[-7.400000000000004, 12.080000000000016, -13.799999999999619, -2.140000000000046, -16.59999999999994]"
287,7,"[-7.600000000000004, 11.460000000000017, -14.179999999999618, -2.2800000000000464, -16.71999999999994]"
288,6,"[-7.600000000000004, 11.540000000000017, -14.219999999999617, -2.3200000000000465, -16.79999999999994]"
289,6,"[-7.600000000000004, 11.620000000000015, -14.259999999999616, -2.3600000000000465, -16.87999999999994]"
290,6,"[-7.600000000000004, 11.700000000000014, -14.299999999999615, -2.4000000000000465, -16.959999999999937]"
291,6,"[-7.600000000000004, 11.860000000000012, -14.219999999999613, -2.2600000000000464, -16.939999999999934]"
292,6,"[-7.600000000000004, 12.060000000000013, -14.159999999999611, -2.1200000000000467, -16.959999999999933]"
293,7,"[-7.800000000000004, 10.720000000000013, -14.65999999999961, -3.3200000000000474, -17.37999999999993]"
294,5,"[-7.600000000000004, 12.080000000000013, -13.859999999999607, -2.7400000000000477, -17.27999999999993]"
295,6,"[-7.600000000000004, 12.220000000000011, -13.839999999999606, -2.660000000000048, -17.35999999999993]"
296,7,"[-7.800000000000003, 11.70000000000001, -14.099999999999602, -2.6200000000000485, -17.359999999999925]"
297,6,"[-7.800000000000003, 11.860000000000008, -14.0199999999996, -2.4800000000000484, -17.33999999999992]"
298,6,"[-7.800000000000003, 11.920000000000009, -14.059999999999599, -2.5200000000000484, -17.43999999999992]"
299,6,"[-7.800000000000003, 12.080000000000007, -13.979999999999597, -2.3800000000000483, -17.419999999999916]"
300,6,"[-7.800000000000003, 12.280000000000008, -13.919999999999595, -2.2400000000000486, -17.439999999999916]"
301,7,"[-8.000000000000004, 11.760000000000009, -14.179999999999593, -2.200000000000048, -17.439999999999912]"
302,6,"[-8.000000000000004, 11.820000000000007, -14.219999999999592, -2.240000000000048, -17.53999999999991]"
303,6,"[-8.000000000000004, 11.880000000000006, -14.259999999999591, -2.280000000000048, -17.639999999999908]"
304,6,"[-8.000000000000004, 12.040000000000004, -14.17999999999959, -2.140000000000048, -17.619999999999905]"
305,6,"[-8.000000000000004, 12.240000000000006, -14.119999999999587, -2.0000000000000484, -17.639999999999905]"
306,7,"[-8.200000000000003, 11.720000000000006, -14.379999999999585, -1.9600000000000481, -17.6399999999999]"
307,6,"[-8.200000000000003, 11.800000000000004, -14.419999999999584, -2.0000000000000484, -17.7199999999999]"
308,6,"[-8.200000000000003, 11.860000000000003, -14.459999999999583, -2.0400000000000484, -17.819999999999897]"
309,6,"[-8.200000000000003, 12.020000000000001, -14.379999999999582, -1.9000000000000483, -17.799999999999894]"
310,6,"[-8.200000000000003, 12.220000000000002, -14.31999999999958, -1.7600000000000486, -17.819999999999894]"
311,7,"[-8.400000000000002, 11.220000000000002, -14.779999999999577, -2.7200000000000486, -18.15999999999989]"
312,5,"[-8.200000000000003, 12.360000000000001, -14.099999999999573, -2.3000000000000487, -18.099999999999888]"
313,7,"[-8.400000000000002, 11.84, -14.359999999999571, -2.260000000000049, -18.099999999999884]"
314,6,"[-8.400000000000002, 12.019999999999998, -14.27999999999957, -2.120000000000049, -18.05999999999988]"
315,6,"[-8.400000000000002, 12.079999999999998, -14.319999999999569, -2.160000000000049, -18.15999999999988]"
316,6,"[-8.400000000000002, 12.239999999999997, -14.239999999999567, -2.020000000000049, -18.139999999999876]"
317,6,"[-8.400000000000002, 12.439999999999998, -14.179999999999565, -1.8800000000000492, -18.159999999999876]"
318,7,"[-8.600000000000001, 11.919999999999998, -14.439999999999563, -1.840000000000049, -18.159999999999872]"
319,6,"[-8.600000000000001, 11.979999999999997, -14.479999999999562, -1.8800000000000492, -18.25999999999987]"
320,6,"[-8.600000000000001, 12.139999999999995, -14.39999999999956, -1.740000000000049, -18.239999999999867]"
321,6,"[-8.600000000000001, 12.339999999999996, -14.339999999999558, -1.6000000000000494, -18.259999999999867]"
322,7,"[-8.8, 11.819999999999997, -14.599999999999556, -1.5600000000000496, -18.259999999999863]"
323,6,"[-8.8, 11.899999999999995, -14.639999999999555, -1.6000000000000498, -18.33999999999986]"
324,6,"[-8.8, 11.979999999999993, -14.679999999999554, -1.64000000000005, -18.41999999999986]"
325,6,"[-8.8, 12.139999999999992, -14.619999999999552, -1.5200000000000502, -18.379999999999857]"
326,6,"[-8.8, 12.339999999999993, -14.55999999999955, -1.3800000000000505, -18.399999999999856]"
327,7,"[-9.0, 11.339999999999993, -15.019999999999547, -2.3400000000000505, -18.739999999999853]"
328,5,"[-8.8, 12.479999999999992, -14.339999999999543, -1.9200000000000506, -18.67999999999985]"
329,6,"[-8.8, 12.679999999999993, -14.279999999999541, -1.7800000000000509, -18.69999999999985]"
330,7,"[-9.0, 12.159999999999993, -14.539999999999539, -1.740000000000051, -18.699999999999847]"
331,6,"[-9.0, 12.219999999999992, -14.579999999999538, -1.7800000000000513, -18.799999999999844]"
332,6,"[-9.0, 12.37999999999999, -14.499999999999536, -1.6400000000000512, -18.77999999999984]"
333,6,"[-9.0, 12.579999999999991, -14.439999999999534, -1.5000000000000515, -18.79999999999984]"
334,7,"[-9.2, 12.059999999999992, -14.699999999999532, -1.4600000000000517, -18.799999999999837]"
335,6,"[-9.2, 12.11999999999999, -14.75999999999953, -1.520000000000052, -18.879999999999836]"
336,6,"[-9.2, 12.279999999999989, -14.679999999999529, -1.380000000000052, -18.859999999999832]"
337,6,"[-9.2, 12.47999999999999, -14.619999999999527, -1.2400000000000524, -18.879999999999832]"
338,7,"[-9.399999999999999, 11.47999999999999, -15.079999999999524, -2.2000000000000526, -19.21999999999983]"
339,5,"[-9.2, 12.619999999999989, -14.39999999999952, -1.7800000000000527, -19.159999999999826]"
340,7,"[-9.399999999999999, 12.099999999999987, -14.659999999999519, -1.7400000000000528, -19.159999999999823]"
341,6,"[-9.399999999999999, 12.279999999999985, -14.579999999999517, -1.600000000000053, -19.11999999999982]"
342,6,"[-9.399999999999999, 12.339999999999986, -14.619999999999516, -1.6400000000000532, -19.219999999999818]"
343,6,"[-9.399999999999999, 12.499999999999984, -14.539999999999514, -1.5000000000000533, -19.199999999999815]"
344,7,"[-9.599999999999998, 11.159999999999986, -15.039999999999512, -2.7000000000000535, -19.619999999999813]"
345,5,"[-9.399999999999999, 12.519999999999985, -14.23999999999951, -2.1200000000000534, -19.51999999999981]"
346,6,"[-9.399999999999999, 12.679999999999984, -14.159999999999508, -1.9800000000000533, -19.499999999999808]"
347,7,"[-9.599999999999998, 12.159999999999982, -14.419999999999506, -1.940000000000053, -19.499999999999805]"
348,6,"[-9.599999999999998, 12.31999999999998, -14.339999999999504, -1.8000000000000531, -19.4799999999998]"
349,6,"[-9.599999999999998, 12.47999999999998, -14.259999999999502, -1.660000000000053, -19.4599999999998]"
350,6,"[-9.599999999999998, 12.679999999999982, -14.1999999999995, -1.5200000000000533, -19.479999999999798]"
351,7,"[-9.799999999999997, 12.159999999999982, -14.459999999999498, -1.4800000000000535, -19.479999999999794]"
352,6,"[-9.799999999999997, 12.31999999999998, -14.379999999999496, -1.3400000000000536, -19.45999999999979]"
353,6,"[-9.799999999999997, 12.519999999999982, -14.319999999999494, -1.200000000000054, -19.47999999999979]"
354,7,"[-9.999999999999996, 11.519999999999982, -14.699999999999491, -2.0600000000000542, -19.79999999999979]"
355,5,"[-9.799999999999997, 12.639999999999981, -14.07999999999949, -1.7000000000000546, -19.83999999999979]"
356,7,"[-9.999999999999996, 12.11999999999998, -14.339999999999486, -1.6600000000000545, -19.839999999999787]"
357,6,"[-9.999999999999996, 12.279999999999978, -14.259999999999485, -1.5200000000000546, -19.819999999999784]"
358,6,"[-9.999999999999996, 12.439999999999978, -14.179999999999483, -1.3800000000000547, -19.79999999999978]"
359,6,"[-9.999999999999996, 12.63999999999998, -14.11999999999948, -1.240000000000055, -19.81999999999978]"
360,7,"[-10.199999999999996, 12.11999999999998, -14.379999999999479, -1.2000000000000552, -19.819999999999776]"
361,6,"[-10.199999999999996, 12.279999999999978, -14.299999999999477, -1.0600000000000553, -19.799999999999773]"
362,7,"[-10.399999999999995, 10.93999999999998, -14.799999999999475, -2.2600000000000557, -20.21999999999977]"
363,5,"[-10.199999999999996, 12.29999999999998, -13.999999999999472, -1.680000000000056, -20.11999999999977]"
364,6,"[-10.199999999999996, 12.459999999999978, -13.91999999999947, -1.540000000000056, -20.099999999999767]"
365,6,"[-10.199999999999996, 12.659999999999979, -13.859999999999468, -1.4000000000000563, -20.119999999999767]"
366,7,"[-10.399999999999995, 12.13999999999998, -14.119999999999466, -1.3600000000000565, -20.119999999999763]"
367,6,"[-10.399999999999995, 12.299999999999978, -14.039999999999464, -1.2200000000000566, -20.09999999999976]"
368,6,"[-10.399999999999995, 12.499999999999979, -13.979999999999462, -1.080000000000057, -20.11999999999976]"
369,7,"[-10.599999999999994, 11.499999999999979, -14.35999999999946, -1.9400000000000572, -20.43999999999976]"
370,5,"[-10.399999999999995, 12.619999999999978, -13.739999999999458, -1.5800000000000576, -20.47999999999976]"
371,7,"[-10.599999999999994, 12.099999999999977, -13.999999999999455, -1.540000000000058, -20.479999999999755]"
372,6,"[-10.599999999999994, 12.259999999999975, -13.919999999999453, -1.400000000000058, -20.459999999999752]"
373,6,"[-10.599999999999994, 12.419999999999975, -13.839999999999451, -1.2600000000000582, -20.43999999999975]"
374,6,"[-10.599999999999994, 12.619999999999976, -13.779999999999449, -1.1200000000000585, -20.45999999999975]"
375,7,"[-10.799999999999994, 12.099999999999977, -14.039999999999447, -1.0800000000000587, -20.459999999999745]"
376,6,"[-10.799999999999994, 12.259999999999975, -13.959999999999445, -0.9400000000000588, -20.439999999999742]"
377,6,"[-10.799999999999994, 12.459999999999976, -13.899999999999443, -0.8000000000000591, -20.45999999999974]"
378,7,"[-10.999999999999993, 11.199999999999974, -14.41999999999944, -1.9200000000000594, -20.83999999999974]"
379,5,"[-10.799999999999994, 12.339999999999973, -13.739999999999439, -1.5000000000000595, -20.77999999999974]"
380,6,"[-10.799999999999994, 12.499999999999973, -13.659999999999437, -1.3600000000000596, -20.759999999999735]"
381,6,"[-10.799999999999994, 12.699999999999974, -13.599999999999435, -1.22000000000006, -20.779999999999735]"
382,7,"[-10.999999999999993, 12.139999999999976, -13.95999999999943, -1.1800000000000601, -20.77999999999973]"
383,6,"[-10.999999999999993, 12.299999999999974, -13.879999999999429, -1.0400000000000602, -20.759999999999728]"
384,6,"[-10.999999999999993, 12.499999999999975, -13.819999999999427, -0.9000000000000605, -20.779999999999728]"
385,7,"[-11.199999999999992, 11.159999999999975, -14.319999999999425, -2.100000000000061, -21.199999999999726]"
386,5,"[-10.999999999999993, 12.519999999999975, -13.519999999999422, -1.520000000000061, -21.099999999999724]"
387,6,"[-10.999999999999993, 12.679999999999973, -13.43999999999942, -1.3800000000000612, -21.07999999999972]"
388,7,"[-11.199999999999992, 12.119999999999973, -13.799999999999416, -1.3400000000000611, -21.079999999999718]"
389,6,"[-11.199999999999992, 12.279999999999971, -13.719999999999414, -1.2000000000000612, -21.059999999999715]"
390,6,"[-11.199999999999992, 12.439999999999971, -13.639999999999413, -1.0600000000000613, -21.03999999999971]"
391,7,"[-11.399999999999991, 11.199999999999973, -14.17999999999941, -2.0800000000000614, -21.37999999999971]"
392,5,"[-11.199999999999992, 12.559999999999974, -13.379999999999407, -1.5000000000000615, -21.27999999999971]"
393,6,"[-11.199999999999992, 12.699999999999973, -13.359999999999406, -1.4200000000000617, -21.359999999999708]"
394,7,"[-11.399999999999991, 12.139999999999972, -13.719999999999404, -1.3800000000000618, -21.359999999999705]"
395,6,"[-11.399999999999991, 12.29999999999997, -13.639999999999402, -1.240000000000062, -21.3399999999997]"
396,6,"[-11.399999999999991, 12.45999999999997, -13.5599999999994, -1.100000000000062, -21.3199999999997]"
397,6,"[-11.399999999999991, 12.659999999999972, -13.499999999999398, -0.9600000000000624, -21.339999999999698]"
398,7,"[-11.59999999999999, 12.099999999999973, -13.859999999999394, -0.9200000000000625, -21.339999999999694]"
399,6,"[-11.59999999999999, 12.259999999999971, -13.779999999999392, -0.7800000000000626, -21.31999999999969]"
400,6,"[-11.59999999999999, 12.419999999999972, -13.69999999999939, -0.6400000000000627, -21.299999999999688]"
401,7,"[-11.79999999999999, 11.079999999999973, -14.199999999999388, -1.8400000000000631, -21.719999999999686]"
402,5,"[-11.59999999999999, 12.439999999999973, -13.399999999999386, -1.2600000000000633, -21.619999999999685]"
403,6,"[-11.59999999999999, 12.599999999999971, -13.319999999999384, -1.1200000000000634, -21.59999999999968]"
404,6,"[-11.59999999999999, 12.759999999999973, -13.359999999999381, -0.9800000000000637, -21.61999999999968]"
405,7,"[-11.79999999999999, 12.199999999999974, -13.719999999999379, -0.9400000000000639, -21.619999999999678]"
406,6,"[-11.79999999999999, 12.359999999999973, -13.639999999999377, -0.800000000000064, -21.599999999999675]"
407,6,"[-11.79999999999999, 12.559999999999974, -13.579999999999375, -0.6600000000000643, -21.619999999999674]"
408,7,"[-11.99999999999999, 11.219999999999974, -14.079999999999373, -1.8600000000000647, -22.039999999999672]"
409,5,"[-11.79999999999999, 12.579999999999973, -13.27999999999937, -1.2800000000000646, -21.93999999999967]"
410,6,"[-11.79999999999999, 12.739999999999972, -13.199999999999369, -1.1400000000000647, -21.919999999999668]"
411,7,"[-11.99999999999999, 12.179999999999971, -13.559999999999365, -1.100000000000065, -21.919999999999664]"
412,6,"[-11.99999999999999, 12.33999999999997, -13.479999999999363, -0.960000000000065, -21.89999999999966]"
413,6,"[-11.99999999999999, 12.49999999999997, -13.39999999999936, -0.8200000000000651, -21.879999999999658]"
414,7,"[-12.199999999999989, 11.159999999999972, -13.899999999999359, -2.0200000000000653, -22.299999999999656]"
415,5,"[-11.99999999999999, 12.519999999999971, -13.099999999999357, -1.4400000000000654, -22.199999999999655]"
416,6,"[-11.99999999999999, 12.67999999999997, -13.019999999999355, -1.3000000000000655, -22.17999999999965]"
417,6,"[-11.99999999999999, 12.79999999999997, -13.03999999999935, -1.1600000000000656, -22.15999999999965]"
418,7,"[-12.199999999999989, 12.23999999999997, -13.399999999999347, -1.1200000000000658, -22.159999999999645]"
419,6,"[-12.199999999999989, 12.399999999999968, -13.319999999999345, -0.9800000000000659, -22.13999999999964]"
420,6,"[-12.199999999999989, 12.559999999999969, -13.239999999999343, -0.840000000000066, -22.11999999999964]"
421,7,"[-12.399999999999988, 11.21999999999997, -13.739999999999341, -2.0400000000000666, -22.539999999999637]"
422,5,"[-12.199999999999989, 12.57999999999997, -12.939999999999339, -1.4600000000000668, -22.439999999999635]"
423,6,"[-12.199999999999989, 12.699999999999969, -12.959999999999335, -1.320000000000067, -22.419999999999632]"
424,6,"[-12.199999999999989, 12.81999999999997, -12.97999999999933, -1.180000000000067, -22.39999999999963]"
425,7,"[-12.399999999999988, 12.25999999999997, -13.339999999999327, -1.1400000000000672, -22.399999999999626]"
426,6,"[-12.399999999999988, 12.419999999999968, -13.259999999999325, -1.0000000000000673, -22.379999999999622]"
427,6,"[-12.399999999999988, 12.579999999999968, -13.179999999999323, -0.8600000000000674, -22.35999999999962]"
428,7,"[-12.599999999999987, 11.33999999999997, -13.71999999999932, -1.8800000000000676, -22.69999999999962]"
429,5,"[-12.399999999999988, 12.69999999999997, -12.919999999999318, -1.3000000000000678, -22.599999999999618]"
430,6,"[-12.399999999999988, 12.81999999999997, -12.939999999999314, -1.1600000000000679, -22.579999999999615]"
431,7,"[-12.599999999999987, 12.25999999999997, -13.29999999999931, -1.120000000000068, -22.57999999999961]"
432,6,"[-12.599999999999987, 12.419999999999968, -13.219999999999308, -0.9800000000000681, -22.559999999999608]"
433,6,"[-12.599999999999987, 12.579999999999968, -13.139999999999306, -0.8400000000000682, -22.539999999999605]"
434,7,"[-12.799999999999986, 11.33999999999997, -13.679999999999303, -1.8600000000000685, -22.879999999999605]"
435,5,"[-12.599999999999987, 12.69999999999997, -12.879999999999301, -1.2800000000000686, -22.779999999999603]"
436,6,"[-12.599999999999987, 12.81999999999997, -12.899999999999297, -1.1400000000000687, -22.7599999999996]"
437,7,"[-12.799999999999986, 12.25999999999997, -13.259999999999293, -1.100000000000069, -22.759999999999597]"
438,6,"[-12.799999999999986, 12.419999999999968, -13.179999999999291, -0.960000000000069, -22.739999999999593]"
439,6,"[-12.799999999999986, 12.579999999999968, -13.099999999999289, -0.8200000000000691, -22.71999999999959]"
440,6,"[-12.799999999999986, 12.739999999999968, -13.019999999999287, -0.6800000000000692, -22.699999999999587]"
441,7,"[-12.999999999999986, 12.179999999999968, -13.379999999999283, -0.6400000000000694, -22.699999999999584]"
442,6,"[-12.999999999999986, 12.339999999999966, -13.299999999999281, -0.5000000000000695, -22.67999999999958]"
443,6,"[-12.999999999999986, 12.499999999999966, -13.21999999999928, -0.3600000000000696, -22.659999999999577]"
444,7,"[-13.199999999999985, 11.159999999999968, -13.719999999999278, -1.56000000000007, -23.079999999999576]"
445,5,"[-12.999999999999986, 12.519999999999968, -12.919999999999275, -0.9800000000000701, -22.979999999999574]"
446,6,"[-12.999999999999986, 12.679999999999966, -12.839999999999273, -0.8400000000000702, -22.95999999999957]"
447,6,"[-12.999999999999986, 12.839999999999968, -12.87999999999927, -0.7000000000000706, -22.97999999999957]"
448,7,"[-13.199999999999985, 12.27999999999997, -13.239999999999268, -0.6600000000000708, -22.979999999999567]"
449,6,"[-13.199999999999985, 12.439999999999968, -13.159999999999267, -0.5200000000000708, -22.959999999999564]"
450,6,"[-13.199999999999985, 12.599999999999968, -13.079999999999265, -0.38000000000007095, -22.93999999999956]"
451,7,"[-13.399999999999984, 11.21999999999997, -13.679999999999263, -1.5800000000000713, -23.35999999999956]"
452,5,"[-13.199999999999985, 12.57999999999997, -12.879999999999262, -1.0000000000000715, -23.259999999999557]"
453,6,"[-13.199999999999985, 12.739999999999968, -12.79999999999926, -0.8600000000000716, -23.239999999999554]"
454,6,"[-13.199999999999985, 12.85999999999997, -12.819999999999256, -0.7200000000000717, -23.21999999999955]"
455,7,"[-13.399999999999984, 12.299999999999969, -13.179999999999252, -0.6800000000000717, -23.219999999999548]"
456,6,"[-13.399999999999984, 12.459999999999967, -13.09999999999925, -0.5400000000000718, -23.199999999999545]"
457,6,"[-13.399999999999984, 12.619999999999967, -13.019999999999248, -0.40000000000007185, -23.17999999999954]"
458,7,"[-13.599999999999984, 11.23999999999997, -13.619999999999246, -1.6000000000000723, -23.59999999999954]"
459,5,"[-13.399999999999984, 12.59999999999997, -12.819999999999245, -1.0200000000000724, -23.499999999999538]"
460,6,"[-13.399999999999984, 12.759999999999968, -12.739999999999243, -0.8800000000000725, -23.479999999999535]"
461,6,"[-13.399999999999984, 12.879999999999969, -12.75999999999924, -0.7400000000000726, -23.459999999999532]"
462,7,"[-13.599999999999984, 12.319999999999968, -13.119999999999235, -0.7000000000000726, -23.45999999999953]"
463,6,"[-13.599999999999984, 12.479999999999967, -13.039999999999234, -0.5600000000000727, -23.439999999999525]"
464,6,"[-13.599999999999984, 12.639999999999967, -12.959999999999232, -0.42000000000007276, -23.419999999999522]"
465,7,"[-13.799999999999983, 11.319999999999968, -13.579999999999227, -1.4400000000000728, -23.71999999999952]"
466,5,"[-13.599999999999984, 12.679999999999968, -12.779999999999225, -0.8600000000000727, -23.619999999999518]"
467,6,"[-13.599999999999984, 12.799999999999967, -12.799999999999221, -0.7200000000000728, -23.599999999999515]"
468,6,"[-13.599999999999984, 12.919999999999968, -12.819999999999217, -0.5800000000000729, -23.57999999999951]"
469,7,"[-13.799999999999983, 12.359999999999967, -13.179999999999213, -0.5400000000000729, -23.579999999999508]"
470,6,"[-13.799999999999983, 12.519999999999966, -13.099999999999211, -0.40000000000007296, -23.559999999999505]"
471,6,"[-13.799999999999983, 12.679999999999966, -13.019999999999209, -0.26000000000007306, -23.5399999999995]"
472,7,"[-13.999999999999982, 11.299999999999969, -13.619999999999207, -1.4600000000000735, -23.9599999999995]"
473,5,"[-13.799999999999983, 12.659999999999968, -12.819999999999206, -0.8800000000000736, -23.8599999999995]"
474,6,"[-13.799999999999983, 12.819999999999967, -12.739999999999204, -0.7400000000000737, -23.839999999999495]"
475,6,"[-13.799999999999983, 12.939999999999968, -12.7599999999992, -0.6000000000000738, -23.819999999999492]"
476,7,"[-13.999999999999982, 12.379999999999967, -13.119999999999196, -0.5600000000000738, -23.81999999999949]"
477,6,"[-13.999999999999982, 12.539999999999965, -13.039999999999194, -0.42000000000007387, -23.799999999999486]"
478,6,"[-13.999999999999982, 12.699999999999966, -12.959999999999193, -0.28000000000007397, -23.779999999999482]"
479,7,"[-14.199999999999982, 11.379999999999967, -13.579999999999188, -1.3000000000000742, -24.07999999999948]"
480,5,"[-13.999999999999982, 12.739999999999966, -12.779999999999186, -0.7200000000000744, -23.979999999999478]"
481,6,"[-13.999999999999982, 12.859999999999966, -12.799999999999182, -0.5800000000000745, -23.959999999999475]"
482,7,"[-14.199999999999982, 11.539999999999967, -13.419999999999177, -1.6000000000000745, -24.259999999999472]"
483,5,"[-13.999999999999982, 12.899999999999967, -12.619999999999175, -1.0200000000000746, -24.15999999999947]"
484,6,"[-13.999999999999982, 13.019999999999966, -12.639999999999171, -0.8800000000000747, -24.139999999999468]"
485,7,"[-14.199999999999982, 12.359999999999966, -12.999999999999167, -0.9800000000000748, -24.139999999999464]"
486,6,"[-14.199999999999982, 12.739999999999966, -12.799999999999164, -0.6800000000000748, -24.079999999999462]"
487,6,"[-14.199999999999982, 12.859999999999966, -12.81999999999916, -0.5400000000000749, -24.05999999999946]"
488,6,"[-14.199999999999982, 12.979999999999967, -12.839999999999156, -0.40000000000007496, -24.039999999999456]"
489,7,"[-14.39999999999998, 12.419999999999966, -13.199999999999152, -0.3600000000000749, -24.039999999999452]"
490,6,"[-14.39999999999998, 12.579999999999965, -13.11999999999915, -0.22000000000007502, -24.01999999999945]"
491,6,"[-14.39999999999998, 12.739999999999965, -13.039999999999148, -0.08000000000007512, -23.999999999999446]"
492,7,"[-14.59999999999998, 11.319999999999965, -13.619999999999145, -1.280000000000075, -24.37999999999944]"
493,5,"[-14.39999999999998, 12.679999999999964, -12.819999999999142, -0.7000000000000752, -24.27999999999944]"
494,6,"[-14.39999999999998, 12.839999999999963, -12.73999999999914, -0.5600000000000753, -24.259999999999437]"
495,6,"[-14.39999999999998, 12.959999999999964, -12.759999999999136, -0.4200000000000754, -24.239999999999434]"
496,7,"[-14.59999999999998, 11.579999999999966, -13.359999999999134, -1.6200000000000758, -24.65999999999943]"
497,5,"[-14.39999999999998, 12.939999999999966, -12.559999999999134, -1.040000000000076, -24.55999999999943]"
498,6,"[-14.39999999999998, 13.059999999999965, -12.57999999999913, -0.9000000000000761, -24.539999999999427]"
499,7,"[-14.59999999999998, 12.399999999999965, -12.939999999999126, -1.0000000000000762, -24.539999999999424]"
500,6,"[-14.59999999999998, 12.779999999999966, -12.739999999999123, -0.7000000000000761, -24.47999999999942]"
501,6,"[-14.59999999999998, 12.899999999999965, -12.759999999999119, -0.5600000000000762, -24.459999999999418]"
502,6,"[-14.59999999999998, 13.019999999999966, -12.779999999999115, -0.4200000000000763, -24.439999999999415]"
503,7,"[-14.79999999999998, 11.599999999999966, -13.359999999999111, -1.6200000000000765, -24.81999999999941]"
504,5,"[-14.59999999999998, 12.959999999999965, -12.559999999999109, -1.0400000000000764, -24.71999999999941]"
505,6,"[-14.59999999999998, 13.079999999999965, -12.579999999999105, -0.9000000000000765, -24.699999999999406]"
506,6,"[-14.59999999999998, 13.199999999999966, -12.5999999999991, -0.7600000000000766, -24.679999999999403]"
507,7,"[-14.79999999999998, 12.539999999999965, -12.959999999999097, -0.8600000000000765, -24.6799999999994]"
508,6,"[-14.79999999999998, 12.919999999999966, -12.759999999999094, -0.5600000000000764, -24.619999999999397]"
509,6,"[-14.79999999999998, 13.039999999999965, -12.77999999999909, -0.42000000000007653, -24.599999999999394]"
510,7,"[-14.999999999999979, 11.719999999999967, -13.399999999999086, -1.4400000000000766, -24.89999999999939]"
511,5,"[-14.79999999999998, 13.079999999999966, -12.599999999999083, -0.8600000000000767, -24.79999999999939]"
512,6,"[-14.79999999999998, 13.199999999999966, -12.619999999999079, -0.7200000000000768, -24.779999999999387]"
513,7,"[-14.999999999999979, 12.539999999999965, -12.979999999999075, -0.8200000000000769, -24.779999999999383]"
514,6,"[-14.999999999999979, 12.919999999999966, -12.779999999999072, -0.5200000000000768, -24.71999999999938]"
515,6,"[-14.999999999999979, 13.039999999999965, -12.799999999999068, -0.38000000000007694, -24.699999999999378]"
516,7,"[-15.199999999999978, 11.719999999999967, -13.419999999999064, -1.400000000000077, -24.999999999999375]"
517,5,"[-14.999999999999979, 13.079999999999966, -12.619999999999061, -0.8200000000000771, -24.899999999999373]"
518,6,"[-14.999999999999979, 13.199999999999966, -12.639999999999057, -0.6800000000000772, -24.87999999999937]"
519,7,"[-15.199999999999978, 12.539999999999965, -12.999999999999053, -0.7800000000000773, -24.879999999999367]"
520,6,"[-15.199999999999978, 12.919999999999966, -12.79999999999905, -0.48000000000007725, -24.819999999999364]"
521,6,"[-15.199999999999978, 13.039999999999965, -12.819999999999046, -0.34000000000007735, -24.79999999999936]"
522,7,"[-15.399999999999977, 11.719999999999967, -13.439999999999042, -1.3600000000000774, -25.09999999999936]"
523,5,"[-15.199999999999978, 13.079999999999966, -12.63999999999904, -0.7800000000000775, -24.999999999999357]"
524,6,"[-15.199999999999978, 13.199999999999966, -12.659999999999036, -0.6400000000000776, -24.979999999999354]"
525,6,"[-15.199999999999978, 13.319999999999967, -12.679999999999032, -0.5000000000000777, -24.95999999999935]"
